SNID RA DEC SURVEY SUBCLASS REDSHIFT_FINAL SIGMA_Z LOG_HOSTMASS LOG_HOSTMASS_ERR LOG_HOSTSFR LOG_HOSTSFR_ERR GRIZ_T0 GRIZ_T0_ERR GRIZ_MU GRIZ_MU_ERR GRIZ_THETA GRIZ_THETA_ERR GRIZ_AV GRIZ_AV_ERR GRIZ_REDCHI2 GRI_T0 GRI_T0_ERR GRI_MU GRI_MU_ERR GRI_THETA GRI_THETA_ERR GRI_AV GRI_AV_ERR G_MU G_MU_ERR R_MU R_MU_ERR I_MU I_MU_ERR Z_MU Z_MU_ERR Z_THETA Z_THETA_ERR LOWRV_GRI_T0 LOWRV_GRI_T0_ERR LOWRV_GRI_MU LOWRV_GRI_MU_ERR LOWRV_GRI_THETA LOWRV_GRI_THETA_ERR LOWRV_GRI_AV LOWRV_GRI_AV_ERR HIGHRV_GRI_T0 HIGHRV_GRI_T0_ERR HIGHRV_GRI_MU HIGHRV_GRI_MU_ERR HIGHRV_GRI_THETA HIGHRV_GRI_THETA_ERR HIGHRV_GRI_AV HIGHRV_GRI_AV_ERR LOWRV_GRIZ_T0 LOWRV_GRIZ_T0_ERR LOWRV_GRIZ_MU LOWRV_GRIZ_MU_ERR LOWRV_GRIZ_THETA LOWRV_GRIZ_THETA_ERR LOWRV_GRIZ_AV LOWRV_GRIZ_AV_ERR HIGHRV_GRIZ_T0 HIGHRV_GRIZ_T0_ERR HIGHRV_GRIZ_MU HIGHRV_GRIZ_MU_ERR HIGHRV_GRIZ_THETA HIGHRV_GRIZ_THETA_ERR HIGHRV_GRIZ_AV HIGHRV_GRIZ_AV_ERR PEAKMAG_G_DUSTCORR PEAKMAG_G_DUSTCORR_ERR PEAKMAG_G_DUSTCORR_THETACORR PEAKMAG_G_DUSTCORR_THETACORR_ERR G_EXT PEAKMAG_R_DUSTCORR PEAKMAG_R_DUSTCORR_ERR PEAKMAG_R_DUSTCORR_THETACORR PEAKMAG_R_DUSTCORR_THETACORR_ERR R_EXT PEAKMAG_I_DUSTCORR PEAKMAG_I_DUSTCORR_ERR PEAKMAG_I_DUSTCORR_THETACORR PEAKMAG_I_DUSTCORR_THETACORR_ERR I_EXT PEAKMAG_Z_DUSTCORR PEAKMAG_Z_DUSTCORR_ERR PEAKMAG_Z_DUSTCORR_THETACORR PEAKMAG_Z_DUSTCORR_THETACORR_ERR Z_EXT N_G_OBS FIRST_G_OBS N_R_OBS FIRST_R_OBS N_I_OBS FIRST_I_OBS N_Z_OBS FIRST_Z_OBS
2020qwb 327.317138 7.174453 YSE SNIa-norm 0.06976789923114075 1.09e-05 -9999.0 -9999.0 -9999.0 -9999.0 59078.145 0.35399858756783087 37.5686109 0.10366966639856624 2.8469921 0.5241438926861497 0.041056828517500005 0.03907257279164596 1.7431505414844424 59078.17340000001 0.35812349825159234 37.59764130000001 0.11536313615843664 2.7565070400000002 0.5551787795393827 0.040543647726 0.03811658349571787 37.8476909 0.13069773948768204 37.5462885 0.12110114366821656 38.154925999999996 0.19971377775206203 37.882794 0.18497703582877517 0.486401614242 0.8924625562576186 59078.1895 0.3744592768245769 37.601999400000004 0.10201158669308114 2.7430203499999997 0.5559019730551219 0.035937560285100006 0.0337617566308639 59078.1932 0.3898637710790439 37.5757287 0.11872151905324495 2.8262164700000003 0.5488432635441918 0.046299798212599996 0.04306990929296654 59078.165799999995 0.3679814669245705 37.5810843 0.11071413804708953 2.82946458 0.5331356689614977 0.0354141548072 0.03235717260360415 59078.170300000005 0.34797688141601785 37.5644579 0.10599371338711554 2.84301431 0.5088104176051469 0.0456336487611 0.04423792096314768 18.99806582963008 0.022891625185820153 18.750013092374466 0.09990729887205155 0.04996587303141203 18.97526688775609 0.04829506315274691 18.52746656856362 0.10514366372724172 0.03297925515911142 19.906486188213876 0.08704723022803104 19.914298774548726 0.13006907228049966 0.023830707238488538 19.57407746657723 0.14116899732967744 19.586551763355597 0.176083920986242 0.019168276856324697 3 59072.38 4 59070.54 1 59103.38 2 59072.39
2020rii 249.016723 33.209832 YSE SNIa-norm 0.08623138878296932 9.05e-06 10.591488909226564 0.05643176740467671 0.45827296656568456 0.27874661821346497 59077.993899999994 0.3446923120696296 37.6870539 0.06094299701187992 0.5737284186300001 0.2583393667681004 0.17557200231 0.06574431582892014 2.3532777925957022 59078.076700000005 0.3622804300539311 37.576964399999994 0.08362548781705242 0.67459623131 0.2756793703404675 0.27176910800000004 0.0750658544272691 37.886376899999995 0.09743011945178974 38.052746299999995 0.1040228532886404 37.7633751 0.0678075139640881 38.1236343 0.15680806909566222 -0.9299575498900001 0.857627577563297 59078.081 0.3488538375880926 37.5826921 0.07345444470956168 0.69251115049 0.26513957877555167 0.2622084956 0.06433783812972954 59078.0724 0.36603038125272563 37.52788770000001 0.0848362178477446 0.660172247431 0.2800740820322312 0.32110262720000005 0.08362721983358422 59078.0058 0.3488357206479832 37.6936488 0.07661277895077277 0.5709976610853 0.2556817246078808 0.16691667305 0.0657776250422909 59077.99 0.36180105030248455 37.664251199999995 0.08365881315533949 0.57042235086 0.2676955037511895 0.19983142129999998 0.07326197110711392 18.66709423391963 0.026008056412146003 18.499851733045624 0.07379045651202082 0.2136698983350118 18.80789289411496 0.048957273424259505 18.819991281213678 0.10194188822745606 0.14102974029057236 19.28583912727979 0.029836094130221057 19.255492265977786 0.058091810627045194 0.10190765184265169 19.54136378273405 0.1433648101574026 19.823667372982634 0.17869764512720232 0.08196962283784026 8 59071.38 8 59069.35 8 59071.38 4 59069.35
2020rkt 36.245288 -5.261758 YSE SNIa-norm 0.10704605517461015 0.001 -9999.0 -9999.0 -9999.0 -9999.0 59077.626299999996 0.9995790664074257 38.215305900000004 0.08608791852048704 -0.7824156809 0.24942008051055284 0.1440822820564 0.08014358731548553 0.517842300958233 59077.4317 1.111640728832818 38.207083700000005 0.0817203890367025 -0.68811645791 0.23572196258919992 0.1257013647045 0.07208129372688953 38.3603769 0.07978871145964184 38.336098 0.08644676336335552 38.2854971 0.07590323696384758 38.3976241 0.15172942618091603 -0.25019361437 0.8866439057525451 59077.427200000006 1.1467607248245424 38.218569900000006 0.08549510549727397 -0.6874032635899999 0.23199454487420268 0.11959356661 0.07125408274331611 59077.4002 1.115741887714162 38.1908465 0.08384429597623229 -0.6838805432 0.23680367730032714 0.14055583037 0.08011757387764458 59077.6511 1.0007391218495096 38.22201729999999 0.0781030690223502 -0.7875005989999999 0.23025051534200788 0.13638593402 0.07049217317274102 59077.6394 0.981665747594405 38.1939787 0.0886772827521794 -0.7772728453 0.2466036345615716 0.160623771179 0.08800658566834295 18.95277179761665 0.041368962275578895 19.059932643326334 0.10453441176127667 0.17534712911976633 19.021573502399292 0.032148820994076586 19.160956880287664 0.059383764441989645 0.11573534818500916 19.813830464240795 0.025009294554292603 19.855414226445223 0.02806400704464297 0.08363000275279113 19.93346305882201 0.10700594075361232 19.891644723976825 0.11081915046307068 0.06726795936931539 6 59076.61 8 59066.59 5 59076.61 3 59066.59
2020rmg 17.280127 -15.997169 YSE SNIa-norm 0.038477685786211475 0.000113 11.213647618587684 0.06912583269329518 -0.03326755901110603 0.29128740177006907 59091.2145 0.3690795984606838 36.1332782 0.061785813135055476 -0.008726518865000001 0.1736484155325652 0.07919886690870001 0.05188595196185709 1.140293558794533 59091.365099999995 0.33198191215777556 36.175366 0.06928942014478091 -0.14737071345000002 0.20985780259250664 0.079586437109 0.05741984647729402 36.1650784 0.1222239855897361 36.23824030000001 0.05678842492894131 36.1688958 0.10198088763273233 36.2551868 0.10644440589227797 0.23627896738589999 0.35522510352058395 59091.3391 0.33838024469518957 36.1800137 0.05688769007711609 -0.16284221444799998 0.20678219268673875 0.07811640428589998 0.05443202075647905 59091.350900000005 0.34307315546394235 36.1560889 0.07179713146630581 -0.15135877430400002 0.1826436523535524 0.09166045228900001 0.06361455842438168 59091.2102 0.36474094916800737 36.136421399999996 0.07344147412763441 -0.023333988707 0.18196093552088127 0.08171571079500001 0.05574355957397074 59091.209299999995 0.36439471730511575 36.126267500000004 0.05738868506726759 -0.007942098747000002 0.17714055079341298 0.08317927985 0.057109586683181536 16.922172984140815 0.04687881489402113 16.885361591653663 0.09441169819129408 0.09638446687388617 17.09843456792662 0.014352055537184577 17.12905217510716 0.028943879735033373 0.06361717975808148 17.702548941699177 0.04195939686752998 17.69296524000551 0.04182329617301187 0.045969576293911255 17.858384472630316 0.14162650827777384 17.81691777153136 0.165981658115247 0.03697572029866114 8 59083.55 8 59083.56 5 59102.53 3 59100.57
2020rmy 310.156625 -3.521631 YSE SNIa-norm 0.1357067495006829 0.001 10.729433152260572 0.08717616471326665 0.3976220744071513 0.5955403765214426 59087.447799999994 0.7032177187756413 38.827581900000006 0.11463677133620782 -0.27524316132709997 0.4532905273148609 0.110319011484 0.09450726782252496 0.850511120036401 59087.4162 0.6731400745758842 38.850066399999996 0.11000197394156178 -0.333610127918 0.4469687171698806 0.10668017985533002 0.08768337903932776 nan nan 38.8627944 0.15697173136791218 38.8993193 0.10991551381633972 38.7071938 0.21219197072830068 0.09616684498999999 1.0112735192104847 59087.4477 0.7409147791750731 38.8454257 0.11209484497295139 -0.325199974286 0.43555823089070345 0.10615283542500001 0.09528342480723767 59087.3762 0.7304064348018302 38.8397566 0.12225599820229686 -0.326942314476 0.43806030834532816 0.1115112545776 0.09305209045134431 59087.4195 0.6963976952863129 38.84172650000001 0.10520728286459079 -0.303764402561 0.44311009382846545 0.105243622123 0.08320312994815984 59087.4417 0.6862442058043758 38.8137594 0.12158695691413629 -0.25650233532000005 0.4293113326196123 0.12326183649500001 0.1046623329891858 -9999.0 -9999.0 -9999.0 -9999.0 0.13425746507455935 19.83339035812229 0.08383780900964048 19.846533307798158 0.12589211025381183 0.08861470698061885 20.589316945192284 0.07500546369375703 20.600146216528586 0.0788924788783082 0.06403271174231312 20.441139080830194 0.2214983569048818 20.398377815258506 0.23023907763622664 0.05150483929220302 5 59078.4 8 59078.39 6 59083.4 2 59097.41
2020row 331.63483 7.62478 YSE SNIa-norm 0.09030670811605275 0.01 8.98161022250586 0.23087986742776534 0.05193294437922026 0.5502503409037393 59101.366400000006 5.0343074042016855 38.3017176 0.1703366206963141 -1.101858208776 0.6017878721235167 0.11417692474699999 0.09798264017462788 2.2557442919376554 59098.939399999996 6.987941588193066 38.14698 0.26269788769611385 -0.7720378227 0.8099461205594659 0.1071032614548 0.09949755363845142 37.2426444 0.42666319837623684 37.9302885 0.34371296937670237 38.3539585 0.288249233004617 38.2821751 0.2346178556077733 0.012514946505000004 0.9930160987624731 59099.8595 6.174589034907441 38.2217524 0.22569659141032686 -0.9405853414700001 0.7317072568436686 0.11305288682058 0.11097457896633298 59099.943100000004 6.038075222287321 38.1899962 0.24883575692725515 -0.90746590747 0.7782862244188145 0.133334760168 0.1392585385794343 59100.9216 5.625162525652012 38.3102138 0.174862735108313 -1.16119518033 0.6077758193865797 0.1172178642602 0.11287928520416264 59101.080799999996 5.458804938812091 38.2868515 0.1849877945642631 -1.1063070275 0.6574122528345344 0.12272891440199998 0.11448787409303365 18.169452801775815 0.3274402628161465 18.24012027769999 0.38779713574895436 0.13895251852183413 18.883911684369245 0.1786368393903444 18.938729339870108 0.22509603095429825 0.09171360941600706 20.07857928071386 0.2587407540690131 20.06736336387758 0.2608588031423594 0.06627196900698099 19.91383233977866 0.2530526718690317 19.880693166046314 0.15125650529380671 0.05330599033535655 1 59140.22 2 59126.36 1 59126.36 1 59099.43
2020rvq 245.391867 32.567458 YSE SNIa-norm 0.12889050064094673 0.001 10.56582208423176 0.10289579487531522 0.44125936646759645 0.5620664631133839 59094.2693 2.8121535359933127 38.9367794 0.15156387041653432 -0.62866616538 0.6029268817883525 0.181847441113 0.137895781992254 0.5561143394397823 59094.820199999995 2.466299243806472 38.9041966 0.1693285833178793 -0.49814012908 0.6438771495315351 0.20060912050000002 0.15296848433458568 nan nan 39.1838648 0.13926416502805034 38.930944600000004 0.1382681864741126 39.1408002 0.2135616154180334 -0.04329609699999999 0.9890701371449485 59094.263 2.701379462422892 38.904172900000006 0.162196690088269 -0.52330599009 0.6223453657761128 0.188199853958 0.13961838292751524 59094.4907 2.6165174392691553 38.88373330000001 0.17626588671977916 -0.48155946397000005 0.6372835025144219 0.205961673369 0.15384627831689385 59094.2581 2.7916902389054985 38.9378538 0.15228275596915106 -0.6695297553599999 0.6077394958836173 0.18564806657000002 0.14150346335349098 59094.3128 2.583276245390744 38.9137718 0.15968804001790493 -0.593528656343 0.5950232398514346 0.20465830283 0.1538474692683632 -9999.0 -9999.0 -9999.0 -9999.0 0.22130706344905468 19.894471765578864 0.01349807727586734 19.98896595005556 0.1068091664757043 0.14607054117540713 20.46111120244657 0.16821522017849788 20.451596432228182 0.17448423595913357 0.10555011888911632 20.775617325168994 0.18946527562552792 20.645866106548464 0.2990963020755396 0.08489944846525213 4 59102.25 7 59094.27 5 59094.26 1 59096.27
2020ryb 227.319526 9.81284 YSE SNIa-norm 0.08252849376217462 1e-05 10.531503699450173 0.09149305862432977 -1.0928776867383818 0.6935012299031335 59080.3384 0.4021261493610398 37.516385199999995 0.08502307487358947 2.416376058 0.4297535581351068 0.14083141555999998 0.07481276924175621 4.387798876723818 59080.2828 0.40694491027650703 37.3991614 0.09414047944449842 2.44404942 0.4143756976040747 0.2524736526 0.08429256473844329 37.9182555 0.10332597277427397 38.052959300000005 0.13624074755193463 37.5508417 0.08436755117407421 38.6453635 0.2819393242840559 0.21307253515400001 1.0895699687548337 59080.2843 0.3955799666312747 37.420990399999994 0.0757953344727762 2.41623934 0.4080453469115466 0.2338618872 0.07706617845399975 59080.26270000001 0.3793134719463822 37.3548361 0.10167006268705661 2.38199499 0.41053459376037954 0.3041864382 0.10093374133214077 59080.351200000005 0.38548483757470897 37.5342564 0.08712637797498518 2.4088579299999995 0.4086802969351656 0.124511169234 0.06953980733322566 59080.34590000001 0.3897732545979942 37.5083757 0.08756877753805864 2.39221673 0.40081468088807215 0.15095841546999997 0.08373615565314495 18.817050761152966 0.014234022887227407 18.683023428133723 0.08021482386950131 0.1713908473399411 19.014480641716784 0.0378035643948083 18.988369280683422 0.14987201620833884 0.11312406135297133 19.105207361473493 0.025786903243936957 18.9769884653906 0.035314387340332584 0.08174309500700412 20.275498591489978 0.19007370006431867 20.205729172810255 0.22280886111295264 0.06575022136382416 6 59071.27 4 59081.26 5 59071.27 2 59074.28
2020ryn 224.353606 -3.126411 YSE SNIa-norm 0.07367850461401533 0.001 -9999.0 -9999.0 -9999.0 -9999.0 59085.134600000005 0.4489575035569181 37.5529694 0.10207045911349658 -0.400046030901 0.429370847286053 0.15234366179 0.08703360916595021 0.4510704235886235 59085.225 0.46544065142622787 37.567862000000005 0.1012960142157629 -0.444131515221 0.4189777094844296 0.141105314047 0.08858673216276164 37.7111795 0.12399455209705806 37.596399999999996 0.19032361781975463 37.6343889 0.11275266438887366 nan nan nan nan 59085.2368 0.4674887806141102 37.5665953 0.11220705132882693 -0.40620863408999996 0.43299517165707313 0.139481847758497 0.08401856765680102 59085.219 0.47889351634783967 37.53638899999999 0.11274951875285312 -0.415961926264 0.44532948567733255 0.171133504032 0.09910238653204514 59085.193 0.4533111514181074 37.56448579999999 0.1019750972461415 -0.450427883522 0.42074533061231795 0.14499492008700002 0.08952082712329539 59085.167199999996 0.46493457604283883 37.5398087 0.11270924085588539 -0.42619404948 0.42893997573282466 0.17254531746 0.10727334891768003 18.633377938277555 0.029572784147156903 18.76159966320032 0.05618158024027364 0.18540117045073257 18.670436690100058 0.06389746516547726 18.64764054763257 0.11780973722824696 0.12237137342218928 19.307038283293473 0.07717010487417028 19.361150751261224 0.08509556819606487 0.0884251739563703 -9999.0 -9999.0 -9999.0 -9999.0 0.07112496488257311 3 59078.26 3 59081.26 4 59078.26 0 nan
2020sag 328.159773 7.230755 YSE SNIa-norm 0.03948394859219574 0.01 8.614421388629873 0.22102892713175942 -0.18799803401688456 0.5418902115907894 59104.305 0.45799017456715896 36.5605635 0.04615583340976535 -1.231292588 0.18616854796260365 0.06524279673800001 0.04269030682809264 0.7412452055279523 59104.221900000004 0.4736775168826066 36.501609599999995 0.04211866317726605 -1.176672972 0.19407582390928863 0.093944640084 0.05566465351701686 36.689775899999994 0.09338892765842212 36.584432 0.06946476211720572 36.599832500000005 0.0634528418098829 36.488130600000005 0.13969953379893565 -0.03461432415 0.9276216277531971 59104.24459999999 0.4879455297468814 36.5042736 0.06456291972208222 -1.1771645450000001 0.19988278321349234 0.091138334384 0.051645087034962185 59104.229900000006 0.46116807131453813 36.4968732 0.05942348527106104 -1.183190923 0.19679503911574872 0.109412762305 0.06603035100623708 59104.3228 0.4520842399375964 36.5593986 0.05719347863209594 -1.207333091 0.1953642882993735 0.0595050967057 0.039161938523184475 59104.298599999995 0.4537158141392759 36.5476115 0.05025420457782609 -1.22278429 0.19750043879274776 0.068126209235 0.04714490406287428 17.350213970529992 0.009245037507521838 17.55435382311559 0.03807583516854551 0.07940002712668444 17.435201459095868 0.01726160956444652 17.592985980019485 0.02817380011862992 0.0524068448199652 18.11427214417112 0.012415907205847771 18.214830419980395 0.024566059607525306 0.03786902312293277 18.101640216453067 0.017797689398822418 18.17491314889629 0.18076741223146545 0.030460024213069738 9 59103.38 6 59097.41 5 59097.42 2 59099.43
2020scj 1.126042 17.542932 YSE SNIa-norm 0.1063054094576322 0.001 10.468990048956897 0.07687606640423363 -0.0330052498425391 0.4739467170220116 59097.6199 0.8527567003546868 37.78300279999999 0.1034709320155182 -0.29803053556 0.37114295126465396 0.519047287 0.11850432178542954 0.7721573328110918 59097.7982 0.8878607773744396 37.787337099999995 0.12868333386103256 -0.45554965022599997 0.41971961378748907 0.5595146179999999 0.1273616207772894 38.7548338 0.16761448128834236 38.2440834 0.13412734234465404 38.153228399999996 0.11581478495183599 37.9655761 0.11194472832067608 0.46102208531 0.7982635646345709 59097.889200000005 0.8237374338950383 37.8140918 0.13386836374872169 -0.44818800032 0.3996440372510937 0.5317133039999999 0.11318404109416479 59097.71560000001 0.8857520194726559 37.7141022 0.14786566678969118 -0.42301845653700004 0.3862975663970299 0.627305317 0.14826114216394837 59097.6643 0.8674649906480241 37.8047386 0.08767812594963478 -0.3147432271602 0.38577001763205865 0.499469919 0.11057971493473132 59097.569 0.9061120239791659 37.706123000000005 0.12053650464071043 -0.29173070348700003 0.38534966311380464 0.5910087129999999 0.1456079403304594 18.80218171102511 0.06093000157279925 18.92908409259054 0.135329825012211 0.6316769165082132 18.799106524524202 0.03981883220666722 18.831345602750527 0.08466153102933567 0.4169292547845305 19.458544967032044 0.04125217223197597 19.47103074240803 0.068392194360038 0.30127178318599257 19.441834534521757 0.11306844495495577 19.424485383023143 0.09227635716365683 0.242328559170114 5 59103.4 6 59093.41 4 59093.41 3 59100.43
2020sck 17.645135 2.113941 YSE SNIax 0.015186139205676748 6.7e-05 8.941846964311637 0.14456393468446985 -0.8796110963991249 0.9157066063555044 59099.748900000006 0.4695090946937031 34.82285770000001 0.06836250098343379 1.280704119 0.15259577217507975 0.40805442700000005 0.07892622465096548 0.3105750525831266 59099.3361 0.5197564718212246 34.91895600000001 0.09050221502261707 1.296471637 0.19859643493345297 0.2844958728 0.09628286766935008 35.2921792 0.10776327448328572 35.3445014 0.0793107439004326 35.278551900000004 0.10270665935756074 34.9722515 0.08165355104188671 1.1762703782 0.33573296999359686 59099.37009999999 0.5068096190879426 34.9348298 0.09023281837535617 1.296636241 0.202061641683252 0.276341891 0.08669673945161917 59099.2669 0.505385387600244 34.8995532 0.08743022274797198 1.2999808090000002 0.19697751954419704 0.3120071989 0.09918263785274703 59099.8085 0.4658087053717475 34.8357189 0.0703028382982507 1.2809322440000002 0.17076514631979345 0.39537496899999997 0.07246548043695038 59099.64890000001 0.4483957961443836 34.7956961 0.07290284545057187 1.249853357 0.1716059502309158 0.42941965200000004 0.08513574488998671 15.825920294486204 0.02380907057545612 15.566746449603999 0.04513813364303124 0.49659938250459595 16.05803159899155 0.06051982368289939 15.966195551089717 0.08530864369025444 0.32777327311343524 16.711863694006247 0.024491768312516562 16.759628327939424 0.10070956029223208 0.23684794803527878 16.59934964926556 0.04405677923691173 16.390377086662994 0.05867394812606968 0.1905091189849461 3 59103.45 4 59093.48 3 59093.47 2 59118.44
2020sga 320.901253 13.817495 YSE SNIa-norm 0.07766656357979491 0.001 -9999.0 -9999.0 -9999.0 -9999.0 59103.93430000001 1.0605439689140816 37.13548480000001 0.0748400629940943 -0.894157227 0.21550973850492108 0.322603394 0.07398293781155736 1.074479162212109 59105.1993 0.9045272301043404 37.2170814 0.09575073134989634 -0.7770309377 0.233462408819423 0.2849977138 0.09278215488263197 37.630686700000005 0.10262720980865636 37.190376 0.1555633420957523 37.3715959 0.06361400170709303 37.064616199999996 0.10492393739066419 0.10034758178 0.6889716023003644 59105.189 0.8634807467453428 37.2366448 0.08348945186644832 -0.7855192105 0.2146677625190889 0.2622889305 0.07933048693202077 59105.3095 0.7842702021625094 37.1842561 0.09309428598356635 -0.7816822104999999 0.23289861510574797 0.3229772501 0.09883005565443176 59103.892100000005 1.0068106028443797 37.156940999999996 0.06858245226732586 -0.89719879182 0.21700659643809478 0.3035297622 0.07094303473059291 59103.91590000001 1.0498367444510868 37.0929155 0.08520059442134197 -0.9146519470000001 0.22791750576665715 0.37715073300000007 0.09006121822185013 18.159803423863856 0.01930839715794281 18.18920403979201 0.08008272691166936 0.3926060732439667 18.076872018522053 0.043909391010700294 18.084435471998717 0.0719183963064056 0.25913398647892416 18.948708738318196 0.03699861233552861 18.96722758058495 0.04498522773775312 0.18724941292725286 18.62003020494495 0.042050609820580453 18.575637960962734 0.056308200025714704 0.15061443843248254 8 59101.3 4 59096.42 5 59103.39 4 59101.3
2020sia 5.169135 28.82265 YSE SNIa-norm 0.10311560272807128 0.001 -9999.0 -9999.0 -9999.0 -9999.0 59102.3938 0.7070513135550535 38.185719 0.06657413506009677 -0.052981972082000006 0.2580555330801588 0.081297403835 0.05435231162245989 0.444510654787594 59102.8185 0.7191715720188098 38.0971768 0.11210118876158283 0.13628695174 0.2859563228843372 0.13155853345 0.0820566428867314 38.3449706 0.0932962009711007 38.17199589999999 0.15824975157386495 38.2269049 0.10903951662580866 38.337474400000005 0.1098819221921423 -0.095713215195 0.8048428565564211 59102.8146 0.7884077878865745 38.1009266 0.10268084842092028 0.135462436062 0.2897829137516975 0.123523201455 0.07291626419426239 59102.7545 0.7324750849004058 38.0791076 0.12159494126911695 0.12498856846500002 0.2764309418518235 0.14098091376400002 0.09058877740813347 59102.4139 0.7017669057458406 38.1956075 0.0687442152748143 -0.087933073917 0.25488832016398244 0.07586113034499999 0.05083259398617128 59102.381799999996 0.7177107774026601 38.1926948 0.06854196869772552 -0.07090846446900001 0.252196127076422 0.076161130855 0.05550509275209502 19.107421646287673 0.018961652558501383 19.088130216511658 0.028810747040357465 0.09893837162974284 19.115947395336107 0.04870924979801461 19.110775351901445 0.128650733588199 0.06530284782481405 19.820435415060583 0.08684648082535354 19.77972773414401 0.11010767897571795 0.04718763479783336 19.97088060537077 0.08002831867150641 19.89538338755408 0.14717628621954365 0.03795546808359765 7 59103.39 4 59100.42 6 59109.36 4 59100.42
2020sjo 66.591442 -10.098813 YSE SNIa-norm 0.031755201793635515 2.1e-05 -9999.0 -9999.0 -9999.0 -9999.0 59107.5813 0.403460419372252 35.5637094 0.06079268041170748 0.17344017153599997 0.1394688741201448 0.112316179483 0.0622502111670714 0.3020661802206624 59107.63159999999 0.4400698126434591 35.573734200000004 0.05226930925849335 0.16613265691599996 0.17534572445672333 0.11701464080100002 0.06125001238235476 35.698408300000004 0.08650613817013228 35.66815270000001 0.05909782747876595 35.6731681 0.048537230374115975 35.760496 0.4299707528937287 -0.0472432749 1.0113532204784808 59107.6349 0.40805880703643244 35.5761101 0.05544197009477573 0.16097003231999998 0.170380440839866 0.10687911154900001 0.05884078933679937 59107.597200000004 0.42831315646377766 35.5678644 0.07071191224001794 0.1644592339075 0.175244376148606 0.1188097203759 0.06871001292251692 59107.578700000005 0.40774539850252056 35.580702900000006 0.045147230497450966 0.1661591550317 0.13699328339579347 0.10483133085 0.055537586173165544 59107.6133 0.38552964866528083 35.558773 0.05276464565407393 0.18945354661 0.13198977472958667 0.1213938628731 0.06928035081424555 16.609404642593706 0.007597871794663494 16.52185107805477 0.0305220973135839 0.13668800455516972 16.652895252218837 0.009254000128189091 16.647038619980673 0.026634387923056734 0.09021894957345719 17.310678469093308 0.026044324504199242 17.30765345729011 0.03766071098265572 0.06519193245196829 17.206825108322267 0.23653508816258836 17.28865318023211 0.30860816610635045 0.05243726078007091 7 59105.61 4 59105.61 5 59107.55 2 59146.54
2020skd 315.896372 -0.17288 YSE SNIa-norm 0.058767455717648506 0.01 9.211532324794375 0.21451035733966695 0.2570142432196433 0.4589152472686347 59101.619000000006 0.4966477625037268 37.349122900000005 0.05357436388413774 -1.004508179 0.19869294641243043 0.08782952119000001 0.05417735198452769 0.7573052200603305 59101.5099 0.4960765969081144 37.280063500000004 0.07261707125566266 -1.019611807 0.20154142614375276 0.15199043316000002 0.07031619057237125 37.446318500000004 0.0947261169253232 37.3938932 0.0850625859809118 37.3198636 0.0602023771543947 37.3136007 0.11097321915448784 -0.04782978369 0.7686690812622473 59101.535899999995 0.5093733306720974 37.283725999999994 0.07161478802593789 -1.002610513 0.2138499846301604 0.143743253777 0.07147276886040646 59101.5409 0.5067318719007571 37.26181050000001 0.07997252565568999 -1.015742173 0.2057963267477461 0.17166102405 0.08436079376393958 59101.6415 0.5206992894175962 37.3560656 0.0477246332268777 -1.009479928 0.2118644616617351 0.088080009186 0.05172628765630809 59101.6076 0.5212506498796728 37.33931320000001 0.060072019324807144 -0.995656282 0.21198243724741084 0.09333781876000001 0.057031665371387805 18.168579533856683 0.020575651780383206 18.263655068393522 0.06609283117714257 0.10688791274559148 18.23726830075426 0.02031158536783132 18.360597749457167 0.04313642781699686 0.07054982799250974 18.93026589434348 0.04936196632440748 18.94693192707856 0.049957316581242445 0.050979086353038244 18.920422854831045 0.04513806394196952 18.910130048875747 0.12282127844982252 0.04100512969750615 6 59104.3 8 59095.42 6 59095.42 4 59097.41
2020skr 40.688247 38.083711 YSE SNIa-norm 0.09828622840138293 0.001 10.328692946593092 0.18673827167685442 0.08177937578139527 0.9611479518047167 59105.441900000005 1.2651934199955805 38.25804109999999 0.11875208082720072 -1.2891273490000001 0.2868608777161731 0.2823715759 0.09897043229009464 1.5608190843627088 59105.213200000006 1.30631763365571 38.2709322 0.11303592111873105 -1.2234742369999998 0.2901629006655379 0.25278637913 0.10028531517561447 38.537564100000004 0.10099727046405758 38.3814305 0.10861259567725093 38.4398985 0.08218434819203714 37.9201875 0.3696464423929304 0.0200266200734 1.0069840758930992 59105.3781 1.3335555443999854 38.28042 0.10176520367984328 -1.2358726499999997 0.2769618157411875 0.249207054 0.09058832609619379 59105.155099999996 1.3058690554569228 38.2378363 0.12775741118350048 -1.2142252370000002 0.2734989568972044 0.28655558432000006 0.11838928520706489 59105.5307 1.3237777419189714 38.2662244 0.10443577157583511 -1.3064014339999999 0.29922690031226745 0.2657508916 0.08558436769370227 59105.536400000005 1.3439475585007339 38.2221717 0.13813097650096443 -1.300434308 0.2777580418838834 0.32049187219999997 0.12244560887074941 18.96299083815063 0.018723844290085338 19.065282226729057 0.13583246702593157 0.34364423211805917 19.02419724333152 0.0460389777976651 19.200470263611592 0.13319446200061366 0.2268174281244639 19.88968541981419 0.08276521901104601 19.930996874009406 0.09657937849947415 0.1638975683393406 19.475805906206038 0.2833160677794651 19.39623790144505 0.47896580246814324 0.13183133570341055 6 59105.5 6 59105.5 6 59108.61 1 59145.43
