SNID,SURVEY,RA,DECL,SUBCLASS,REDSHIFT_FINAL,SIGMA_Z,LOG_HOSTMASS,LOG_HOSTMASS_ERR,LOWRV_GRI_T0,LOWRV_GRI_T0_ERR,LOWRV_GRI_MU,LOWRV_GRI_MU_ERR,LOWRV_GRI_THETA,LOWRV_GRI_THETA_ERR,LOWRV_GRI_AV,LOWRV_GRI_AV_ERR,HIGHRV_GRI_T0,HIGHRV_GRI_T0_ERR,HIGHRV_GRI_MU,HIGHRV_GRI_MU_ERR,HIGHRV_GRI_THETA,HIGHRV_GRI_THETA_ERR,HIGHRV_GRI_AV,HIGHRV_GRI_AV_ERR,LOWRV_GRIZ_T0,LOWRV_GRIZ_T0_ERR,LOWRV_GRIZ_MU,LOWRV_GRIZ_MU_ERR,LOWRV_GRIZ_THETA,LOWRV_GRIZ_THETA_ERR,LOWRV_GRIZ_AV,LOWRV_GRIZ_AV_ERR,HIGHRV_GRIZ_T0,HIGHRV_GRIZ_T0_ERR,HIGHRV_GRIZ_MU,HIGHRV_GRIZ_MU_ERR,HIGHRV_GRIZ_THETA,HIGHRV_GRIZ_THETA_ERR,HIGHRV_GRIZ_AV,HIGHRV_GRIZ_AV_ERR
AT2016fbk,FOUNDATION,26.0272395,34.3826922,SNIa-norm,0.03569816289374431,1.2e-05,11.170030038766644,0.10327649246436521,57626.7714,0.6448736620455563,36.0560022,0.056850558617836146,-0.47455373510999993,0.24313735518020413,0.47556414999999996,0.07519723098347106,57626.8202,0.6431578033423399,35.9583859,0.08386532412856965,-0.48212014092000005,0.2428804074582869,0.587130795,0.09562553974559818,57625.7573,0.42629415900291484,35.975646399999995,0.06239467835512897,-0.651794323671,0.21425721696374062,0.5986146120000001,0.06643304432629485,57625.7902,0.4321619603805739,35.860796900000004,0.06778611096965215,-0.6355725744999999,0.21094772389387362,0.724287688,0.07231834385989945
AT2016gmg,FOUNDATION,320.9243018,33.1147335,SNIa-norm,0.04830144859748273,0.000107,11.165654711762185,0.06633355875665957,57662.2933,0.4444154700278587,36.64396120000001,0.0639728016782133,1.780238848,0.2609678945931144,0.06753288952,0.04925315772563484,57662.2871,0.41557621443002124,36.6371466,0.06903099237617837,1.79410479,0.2785793537345435,0.073759424309,0.054813224804483855,57662.17340000001,0.43791830288315453,36.6704684,0.06344851031694919,1.689301928,0.2606307586476063,0.065627578808,0.04948399068739971,57662.1874,0.4337986168720536,36.6700493,0.06908448971737455,1.701840054,0.2760052079698227,0.061579917796618,0.04840251098242229
AT2016gsu,FOUNDATION,17.102448,21.1516233,SNIa-norm,0.07828299002772111,5.5e-05,10.237202984748215,0.12965634511833052,57670.693,0.6441669038379169,37.584712499999995,0.06632343728841264,0.9636797021,0.2675638624140971,0.072441643539,0.052029724596321485,57670.7478,0.6292020025395876,37.55362519999999,0.07291949002125572,0.977631435,0.2786472359024503,0.092212387839,0.06343223665324106,57670.8752,0.6126866735942661,37.5585448,0.0647374846048252,0.968247408,0.26574350121281903,0.08981575531199999,0.05945554560193455,57670.9265,0.5687598350798305,37.5361678,0.0818990317596003,0.9743683002,0.271402981674938,0.1150799050384,0.07699843497437964
AT2016hns,FOUNDATION,324.9210463,24.4064909,SNIa-norm,0.03584623199560277,6e-05,10.763555190759302,0.08899299484595621,57697.478,0.3167901513620439,36.0296369,0.05186009475878342,0.65526052737,0.24985434709915616,0.03821060236709999,0.030889441286698113,57697.469,0.31695267785587766,36.0258348,0.05355290943506239,0.66190022526,0.24379273861563858,0.0433763301913,0.03666712751197163,57697.377,0.318073890786392,36.0261934,0.051515243146470456,0.6755073635000001,0.2128069195081222,0.032696456400000004,0.027277990205656747,57697.3681,0.29314226921413883,36.0224706,0.04500205257141059,0.617410929,0.22623235473443,0.054412846658999994,0.048227434022279254
AT2016htm,FOUNDATION,38.010893,-26.6659469,SNIa-norm,0.04275687949428,0.00015,10.35086654442766,0.17571326524954914,57703.155099999996,0.3341167310985811,36.364126299999995,0.04572371089828558,-0.275985478671,0.21473458342905122,0.057837140953,0.04251105269979744,57703.1624,0.3466788715799284,36.3516594,0.06177008379175131,-0.27403638370500005,0.22062323733588785,0.068831965487,0.04859452015771606,57703.10410000001,0.32390305648447887,36.3274169,0.040388550659686114,-0.16940459814699,0.19259611666109985,0.068519304049,0.04210799569157761,57703.1134,0.30718144475206854,36.32530130000001,0.052238264790381246,-0.175501174156,0.20768323284109516,0.0800784214735,0.048624847040805975
AT2016htn,FOUNDATION,32.8710629,-16.5102285,SNIa-norm,0.05158758863773684,0.00015,10.698199551162078,0.1090305479988001,57701.1505,0.4347180120492103,36.8028302,0.06498089833143296,-0.168815270939,0.2761278128145797,0.360154823,0.07242761743706382,57701.052599999995,0.4728987629503795,36.7229315,0.08474226783459361,-0.180578152717,0.29343848323699817,0.43731190100000006,0.09577341053749312,57700.924399999996,0.4382061615266216,36.8121905,0.06775916277338441,-0.24317671914300001,0.26004396752860415,0.362413348,0.06515939606378267,57700.8653,0.4191490307755388,36.7497666,0.0728809470605317,-0.23593129848400002,0.2592569913275381,0.425059129,0.07898962747403206
AT2017cfb,FOUNDATION,208.5284245,9.4127589,SNIa-norm,0.02390423711059469,1.41e-05,9.764233833124795,0.07608259172847195,57836.8725,0.31191946075871907,34.8852267,0.04760901718277755,-0.9746291899999999,0.1700727568326506,0.052083100065,0.038413490703733906,57836.9018,0.2721337171317274,34.8703247,0.0486558163009317,-0.9722496220000001,0.16389499331054355,0.0677819930999,0.05287832626262684,57836.7955,0.2926256140532414,34.8894652,0.03923077272958048,-1.008800293,0.1440136862363128,0.04671991772207001,0.03571263539989514,57836.8256,0.2943885867351972,34.8810987,0.04931993398525592,-1.004266843,0.13812785908322167,0.054702546252199995,0.04032269557801085
AT2017cfc,FOUNDATION,208.1624898,-2.0022174,SNIa-norm,0.025034986036906907,0.000163,10.744479764923733,0.041353104097838114,57837.7551,0.2602575455199373,35.02160069999999,0.05418982127217255,0.6439045062000001,0.1664100543046371,0.18892651848999997,0.06357386778779121,57837.7386,0.25832158252848286,34.9830696,0.06963989514523987,0.6471725642,0.1685299075886275,0.22728990841000002,0.08021298985972022,57837.7476,0.235657038935881,35.000741000000005,0.03897280435123966,0.6223533590000001,0.1419009408143023,0.2122260203,0.0526233616872856,57837.717599999996,0.23394495078983682,34.969893899999995,0.059311930442281155,0.638050746,0.14632141335587723,0.23853385470000002,0.06081397501382094
AT2017cfd,FOUNDATION,130.2044415,73.4875408,SNIa-norm,0.01275108795432072,0.000163,10.419947014337291,0.12341995122333763,57843.926699999996,0.34669454855827386,33.5501629,0.05773695795233786,0.033245524995,0.17658359302076154,0.37409112099999997,0.0699885383553933,57843.8845,0.3320086595255313,33.4663526,0.07622744921116034,0.017361281181400002,0.1756111041402322,0.466145305,0.09459670355275587,57843.889,0.33719282317390986,33.5881117,0.032291299031008136,0.071186784585,0.1326901174792621,0.324253076,0.058633937919537894,57843.92369999999,0.3215094244341335,33.530692300000005,0.035889740465904776,0.10418909185200001,0.13129671687592764,0.373848124,0.06593133731921888
AT2017lm,FOUNDATION,45.3848986,-15.0159632,SNIa-norm,0.030904579994470705,6.4e-05,10.246905704592324,0.07457837202512099,57775.94009999999,5.747467441404103,35.652892200000004,0.06179183521437108,-1.85447929,0.32078008036503125,0.1266500987813,0.07330336257292439,57779.223,0.45835684788174536,35.552584100000004,0.0664215764431257,-0.78414605109,0.35848029220628563,0.12697437833900002,0.07846089053299432,57779.5896,0.38211495652489347,35.544012300000006,0.05486648083037586,-0.6907380386549999,0.3688654785122294,0.118704412273,0.062375518258262055,57779.58440000001,0.37909977578479753,35.5279791,0.058137773548614984,-0.67298711663,0.36956748549569013,0.1382736072874,0.07667108705220771
AT2017ns,FOUNDATION,42.2932238,14.6007954,SNIa-norm,0.028660694326072742,0.000397,10.160898782371415,0.08459329053752596,57784.2466,0.3421526559886026,35.3476033,0.06655479621417232,0.7229821826499999,0.3091813880679517,0.5647204779999999,0.08026909876800359,57784.1879,0.3695992288953107,35.240847200000005,0.08342418505541407,0.7589598701,0.2862979004253851,0.676337178,0.09391193112054674,57784.409,0.31336719675170704,35.4096209,0.05120391286991672,0.67841514904,0.2470784078139138,0.522125119,0.06259537757809948,57784.4669,0.3251374939929145,35.3311482,0.06573107588317734,0.7311032540700001,0.24666660265547016,0.593033158,0.07521696181591646
AT2017oz,FOUNDATION,211.6730831,30.3188275,SNIa-norm,0.05654745323846673,9.9e-06,10.000777722172835,0.07446691286283677,57787.362400000005,0.48027725326102705,36.941015,0.06708800753487916,-0.31280642092,0.26848381159728635,0.07919503629299998,0.051788328451238326,57787.3267,0.4672227627161048,36.921032600000004,0.06419733045259748,-0.32533535141000003,0.25417326813693775,0.0970130074498,0.062018597040773185,57787.354799999994,0.4535382674042152,36.9706526,0.059740949885652324,-0.5107017853,0.23990672133456142,0.086226413025,0.053279994920723155,57787.359300000004,0.4745455826366566,36.9574015,0.06856014999801273,-0.510269795448,0.23160834477338452,0.103005199538,0.06304230269957427
AT2017po,FOUNDATION,240.9654991,39.9900768,SNIa-norm,0.032028224005555196,7.2e-06,-9999.0,-9999.0,57781.7721,1.0709302451606857,35.551177300000006,0.07702474741737214,-0.988202126,0.2360102414572811,0.12172250597999999,0.0752412757009114,57781.782400000004,1.0326907765637336,35.509846100000004,0.09463494325454,-0.9707714120000001,0.22100504479194194,0.15985962493400002,0.09723489132590915,57782.682700000005,0.786429087712333,35.5818516,0.05693194355930584,-0.838536337,0.18803278584372307,0.0941021564048,0.059364730990889035,57782.6335,0.8570692795800852,35.5695072,0.06085478919657872,-0.8343924389999999,0.18049708891614924,0.10469881012099999,0.06387569515673965
AT2017wb,FOUNDATION,165.3312463,70.6649245,SNIa-norm,0.03162574556828911,8.4e-05,9.190227646387862,0.10807001605543218,57790.0659,0.26383174562581174,35.5792918,0.05195379440194918,-1.160138483,0.16022116462792832,0.2967256422,0.06684052673177866,57790.0631,0.27800789557126004,35.530511100000005,0.07381127276229558,-1.1658616259999999,0.1672695306424817,0.3552456808,0.08194399388146487,57790.0467,0.25661081426936494,35.59455020000001,0.04285466018952873,-1.1507342699999998,0.1319346489312459,0.28659549100000004,0.0513883904358749,57790.0199,0.2569318781311377,35.5485973,0.056982333952813935,-1.1121524180000002,0.12976436352583584,0.32410064699999996,0.0597226961959387
AT2017yk,FOUNDATION,146.1324596,-12.3081594,SNIa-norm,0.0485259705899606,0.00015,10.561708483497732,0.0618709451688439,57789.113099999995,0.5384221299315864,36.5220671,0.08651992168044298,0.700767047636,0.2624439305942239,0.554440799,0.07779335664470713,57789.0677,0.581297436774003,36.38690390000001,0.09213728710348473,0.7061214903,0.2609398310943671,0.7010233459999999,0.10082557823053773,57789.0585,0.49106796881909504,36.4772078,0.06263344249807756,0.762257502,0.2428721685390059,0.5866618410000001,0.06960464383332278,57789.01440000001,0.47691995135458876,36.368664900000006,0.07185062225193321,0.7662945257,0.24869932523772784,0.703950116,0.08427391745611773
AT2017zd,FOUNDATION,203.1756177,-21.8010734,SNIa-norm,0.03107943429317358,0.00015,10.337933904801117,0.061024474563134576,57793.3949,0.35145979855444837,35.3709968,0.049254456953254304,-0.6092278397,0.20416520236799596,0.0746395111462,0.051468674353538295,57793.375,0.34219146687204405,35.3584002,0.05617221679763045,-0.6077966205,0.19634296931610323,0.09272908007899999,0.059330618889894896,57793.354900000006,0.31476338732457515,35.3663976,0.028839811966100387,-0.5125149348,0.14763604420620138,0.06235149970400001,0.042181393177158036,57793.3305,0.32115377936433537,35.3512097,0.034030322594856645,-0.4975544037,0.1613223701284046,0.07207058775450001,0.04826498503328339
ATLAS16agv,FOUNDATION,250.2903124,50.9724476,SNIa-norm,0.048174927736174065,0.00017,8.447514225688057,0.18253716329565484,57470.7054,0.39976348007296697,36.437625700000005,0.05308064401935985,-1.198831835,0.1811768663485153,0.09604211423,0.05566239710828456,57470.653900000005,0.3884131691896667,36.4041846,0.06287036076594428,-1.178776038,0.1759823281694118,0.120693371058,0.06552254300582139,57470.5284,0.3726841021561599,36.416469,0.056723097050496094,-1.049674598,0.1710268837966546,0.079863996328,0.044713609894511175,57470.5872,0.38871089513963375,36.4093576,0.054514015099238596,-1.046030591,0.16306610234859886,0.09291791732999999,0.050508421876519875
ATLAS16bwu,FOUNDATION,18.592745,-13.153088,SNIa-91T-like,0.028481336912084692,5.75e-05,10.090232537913272,0.06363610283468446,57606.88740000001,3.3420594309497074,37.437282,0.08374706702923984,-0.70415408141,0.20594979174041803,0.16444046985,0.08332771659426913,57601.6002,6.16545212940624,37.5324615,0.09145940065269406,-1.6056456399999999,0.24897742560864508,0.0801341529768,0.06029575013121261,57608.061799999996,0.8815104990866597,37.391062,0.0694206108875455,-0.399554154746,0.20948814315168873,0.19889081505,0.07520237970135911,57607.4503,2.1262690116728025,37.375099199999994,0.07395071290636761,-0.5326187088700001,0.20064702003032225,0.2233616224,0.08423380834758737
ATLAS16cpu,FOUNDATION,227.9561466,46.2510022,SNIa-norm,0.018437555223620734,7.7e-06,10.359445947179797,0.0764607384152705,57629.563599999994,0.7636458865206981,34.743066600000006,0.0898601747407605,-0.26939519371200005,0.20372898852221163,0.22049282438,0.09494756402372453,57629.5271,0.7489429818084026,34.7126212,0.0963179029597302,-0.28328241674500004,0.20259640396948148,0.2591496459,0.10426470111356434,57629.5195,0.714583620019187,34.809800499999994,0.055171175171007135,-0.20348944918200002,0.17909865204291567,0.14426726682,0.06474566398850178,57629.438700000006,0.6939397019916062,34.797981,0.06808903728941977,-0.186669854246,0.17433687781149787,0.15019801026,0.07648776611991838
ATLAS16cxr,FOUNDATION,272.0268727,25.4087816,SNIa-norm,0.01642626379880444,0.001,8.486749256363723,0.12470057375764479,57666.4788,0.2964634210152027,34.3211802,0.06704708098015907,-0.138999457334,0.16808938626471132,0.379704645,0.06779645762345535,57666.42340000001,0.33575651892407193,34.223489099999995,0.07480701552120612,-0.14977433232700002,0.1676264932142655,0.48508462499999994,0.08477985818424312,57666.4012,0.3186511572236234,34.2613566,0.0464676586072506,-0.2597800691589999,0.1418280064224328,0.46912993900000005,0.059907623343154574,57666.3995,0.33440955428945485,34.1756636,0.061726516628107186,-0.255210949908,0.14716973768785283,0.562512915,0.06843874348704668
ATLAS16dpb,FOUNDATION,44.3918858,5.9782137,SNIa-norm,0.02326706297594718,3.3e-05,10.940975461454494,0.0516533796638211,57687.7307,0.4934648011763497,35.04818470000001,0.09316071433769699,2.5716835999999996,0.20939635664652811,0.24471240869999997,0.09944251146633798,57687.7442,0.4982633440260467,34.997208300000004,0.10424194799172753,2.5591034,0.2127247627448201,0.3069993619,0.11807118904088414,57687.76270000001,0.4778898513255552,35.0363305,0.06717116166741505,2.5196308199999997,0.183432719632915,0.2709485144,0.0812982572533624,57687.7459,0.5208101285497163,34.993998399999995,0.09941067114470152,2.51086396,0.17904167401171828,0.3159725542,0.09829905277266818
ATLAS16dqf,FOUNDATION,317.2828674,-18.1039002,SNIa-norm,0.021275318407109493,0.00018,8.59250393281108,0.2187655517554438,57703.0222,0.523762503430635,34.8267796,0.08434557785586623,-0.7771060579,0.2016559402781814,0.285722754,0.10160515153738241,57703.1305,0.5672034467457239,34.7845333,0.1042791923688999,-0.7559393309,0.2141343427821503,0.3106088676,0.12342817482837787,57702.799100000004,0.4894784877805324,34.756412,0.06558173218206433,-0.910156473,0.1895740734187702,0.3987092289,0.0883855038971234,57702.7421,0.4924201356566127,34.702023000000004,0.06897134789896477,-0.914508532,0.18427156714360188,0.452092795,0.09335661814202022
ATLAS17ajn,FOUNDATION,176.1106981,-28.4574446,SNIa-norm,0.030505103634061403,3.3e-05,-9999.0,-9999.0,57778.817299999995,0.49441956878744237,35.5532203,0.05713955878294845,2.05931588,0.18284495588565083,0.06575331459,0.04866917678832861,57778.811,0.5063783170713269,35.5396973,0.0739696187816997,2.04799209,0.18175485956620774,0.084510719378,0.06742805971647063,57778.6325,0.5149696593004932,35.493118,0.050131501433729256,2.1080604000000003,0.15596674646423833,0.09432559433570001,0.054858429425497984,57778.606799999994,0.5121071762826013,35.465713199999996,0.06529339144017554,2.1217414199999998,0.15452828899131577,0.118657825605,0.07247403326809874
ATLAS17ajs,FOUNDATION,171.9772191,27.3458398,SNIa-norm,0.034539061019340254,6.9e-06,10.048265612288473,0.08462594820015158,57783.3183,0.7129622079745307,35.8828351,0.06674997331827186,-1.022877553,0.1781707118437124,0.6151059899999999,0.07495996734534974,57783.160200000006,0.6841753868710178,35.753388699999995,0.0918596789800072,-1.02392736,0.17331355054265202,0.753143315,0.09977228066755704,57783.463899999995,0.6978300581086923,35.888944,0.05883552263726368,-1.0481156969999998,0.1639666516018949,0.626591166,0.06392862613201103,57783.2782,0.7271896313893461,35.7832133,0.0768237996529071,-1.0207380689999999,0.16742381234888973,0.7240879669999999,0.07973270695344484
ATLAS17axb,FOUNDATION,205.8469144,-19.9436511,SNIa-norm,0.03305203228294689,0.000102,10.208909005542228,0.16628516791334214,57796.58089999999,0.44533716440469623,35.6070188,0.05522135897060118,-0.23856576344219996,0.19741426012394078,0.05377296706419,0.04010295562327725,57796.569,0.43439498155474227,35.595875,0.05759940828689126,-0.22970686703999998,0.18762834324088515,0.0647377571676,0.048459636156001754,57797.0069,0.4233230326831351,35.6785942,0.028718603140821676,-0.4291838338,0.15635355018074715,0.039227045641000005,0.029687850184199897,57797.0065,0.4368383568323617,35.6752747,0.04759570075027791,-0.4360479302,0.15256044889114057,0.046449111763000005,0.03471319739445762
ATLAS17bas,FOUNDATION,166.8978556,22.8513997,SNIa-91T-like,0.02494449009787965,1e-05,10.374104463251703,0.13455138618575224,57813.0625,0.3203182011687836,34.65164969999999,0.059623738560325094,-0.5877726656,0.17372438456905218,0.14662176186800002,0.06420793344120851,57813.0586,0.3358958767236519,34.6190438,0.06735384503916615,-0.5675866856999999,0.1664494005376615,0.17569749179000002,0.07702410750031873,57813.1279,0.3272790705193075,34.62595110000001,0.044881177778552,-0.634339426,0.15402859295816645,0.1829942026,0.05246734498175026,57813.1427,0.3256788448764704,34.582638700000004,0.05125005007129249,-0.630014812,0.14825921928735716,0.2166046743,0.06360580545817629
CSS160129,FOUNDATION,115.1233592,10.9333017,SNIa-norm,0.06887334704063837,0.001,-9999.0,-9999.0,57418.152799999996,0.6565608578037836,37.2835053,0.06657797129614294,-0.7569038490000001,0.18042175065412205,0.04096674309343,0.033803969724805566,57418.2052,0.5998274418531998,37.2829659,0.05507765070507261,-0.73751632,0.1871888164616081,0.048288603278600004,0.03949469544294528,57418.1592,0.5997460796039,37.2527094,0.04062283263929298,-0.6469496959999999,0.18136097735213488,0.045112406963,0.036053126066093164,57418.19490000001,0.6116404090641276,37.2429164,0.050023568155820285,-0.6281055453000001,0.18491946836728287,0.051944815726534005,0.03917973967888482
CSS160428,FOUNDATION,200.7800112,52.6490751,SNIa-norm,0.0317662761215961,0.00015,7.8739064175081435,0.2098781551615654,57516.8277,0.46620028957523724,35.6984627,0.04595694505414814,-0.913232396,0.16413879358882588,0.0666530508971,0.04558179314542331,57516.81419999999,0.45309862061154643,35.685073700000004,0.046448703085338966,-0.9186949539999999,0.16305434703423852,0.08091611489499999,0.052877312693866925,57516.9014,0.41643491688375567,35.6984921,0.039373105638112894,-0.806816626,0.13514546830996638,0.0498233801828,0.03320532167084005,57516.8482,0.4045204073962031,35.68382,0.0470868389255427,-0.8099638520000001,0.13830558835574974,0.0554993806546,0.03943296833598836
Gaia16acv,FOUNDATION,179.9574354,54.8021534,SNIa-norm,0.07829676622485279,9.9e-05,9.03501298903618,0.28189753591870215,57435.6927,0.4946278500044437,37.770784400000004,0.05812491339038713,-0.5425689751,0.2286032885595353,0.033961569773500004,0.029088315095990306,57435.7082,0.5054233473040171,37.7615886,0.04956569932967759,-0.5555552713099999,0.2321511201551469,0.0416156967595,0.037937304756178555,57435.7418,0.5034409200691948,37.7721376,0.05049770733647217,-0.60170820787,0.24026601277082632,0.042741215201,0.03452921082872893,57435.742399999996,0.4750181470218214,37.763537500000005,0.05433782111706363,-0.5936505813999999,0.22930723403030306,0.0497853870688,0.03812339153392009
Gaia16agf,FOUNDATION,98.5373495,-25.1846,SNIa-norm,0.026844771391813998,2.53e-05,9.191214835636337,0.13211391565024086,57455.3611,0.2843884491326158,35.208728,0.05431332374289025,-1.048154363,0.17507974024500159,0.259231691,0.06759035525799105,57455.321899999995,0.27908849850906475,35.159287,0.05991486786265986,-1.049368753,0.17738491418341074,0.3111752227,0.08201746652463336,57455.284700000004,0.2609136063910788,35.1998113,0.03838728047556877,-0.943020886,0.14706375260809512,0.2449417666,0.05397967318069334,57455.279,0.27712632498559525,35.155614699999994,0.0540198870223734,-0.9372334109999999,0.14323296037539712,0.29114691659999997,0.06437113148043463
Gaia16aki,FOUNDATION,239.7940385,14.6416151,SNIa-norm,0.07384915600511871,7e-06,10.078152086156178,0.07222522539686695,57491.961,0.6078313910946461,37.5009027,0.07789414267266821,-0.7244748120000001,0.2104729706743853,0.15216990578,0.06752686787063068,57491.8518,0.6048774751963799,37.478556299999994,0.09076103260931997,-0.732497347,0.20093256696244785,0.181347490591,0.09497653495735844,57491.723,0.6678255760301084,37.5414308,0.06267975934350753,-0.7291351962000001,0.20823979079287594,0.114479023086,0.059852138071151216,57491.6586,0.6488035449963325,37.5284458,0.06474075518836665,-0.7233127918,0.20604410607007204,0.123309818682,0.06887320474531697
Gaia16bba,FOUNDATION,15.3980373,17.1012631,SNIa-norm,0.030091350730377612,8.61e-05,8.64715716223997,0.2475413127711484,57626.30189999999,1.1378077122256387,35.457301699999995,0.0808701985103906,-0.43893787917000004,0.19135383596737973,0.09905856048600001,0.06608332823202072,57626.2348,1.1021292846121502,35.435759000000004,0.08156368223051248,-0.44432987838000004,0.18477994657014615,0.1197760275822,0.07895709384656827,57625.659400000004,1.069004976602182,35.4165512,0.06684394945363441,-0.46810604136,0.19588617930859856,0.11167848193,0.06899544410088106,57625.7199,1.0178378996677222,35.4035567,0.07654222374029905,-0.45434335388,0.1782376021837102,0.127030053735,0.07140571280703295
iPTF16auf,FOUNDATION,217.7884472,27.2360178,SNIa-norm,0.016315020173055854,5e-06,8.983227643208323,0.2516447036876744,57538.2021,0.3893913070420721,34.105374,0.058858706101986395,0.0354527116187,0.18107653920742683,0.29064497200000006,0.06903422784662125,57538.1435,0.38392414615387555,34.022924100000004,0.061171571086494146,0.025582912941000003,0.1724998853043246,0.368475169,0.08146232678286594,57537.727,0.3592645264981803,34.0634066,0.034264658708937815,0.027915621401,0.1573012880697851,0.31300105500000003,0.05443858695025042,57537.65779999999,0.32471396643826095,34.002800199999996,0.0578203792789358,0.016530455639,0.1652321008233344,0.376673008,0.0654119013046245
iPTF17dz,FOUNDATION,126.1068976,24.9977961,SNIa-norm,0.09473647265669372,0.01,8.921214933468404,0.2473202701470966,57771.2423,1.3175434376141781,38.0037743,0.16295646470609876,-0.67870820085,0.5995353031738645,0.5688938896,0.18380618314746475,57771.260700000006,1.9386555934460992,37.889252500000005,0.18029741970907393,-0.5472366591099999,0.5729802386524541,0.6509001900000001,0.22139066296344997,57770.8312,0.975677487697684,38.0550973,0.14677829036580994,-0.765176401084,0.613900636572285,0.5161950817,0.1779006386944601,57770.892700000004,1.187382293113883,37.96493159999999,0.18860906161009341,-0.640135609398,0.5496127995170941,0.5790285267,0.21502645207143065
ASASSN-15hy,FOUNDATION,302.5097475,-0.7392229,SNIa-06gz-like,0.017328221112220238,0.00022,-9999.0,-9999.0,nan,nan,33.551640199999994,0.06253523713843244,-1.314986366,0.16170411394238565,0.6036813409999999,0.07076062492148243,57157.7601,0.22763565186523052,33.199460099999996,0.07325570365500574,-1.6436745000000001,0.21977064815063455,1.180163157,0.0940879309221026,57153.421299999995,2.057453841523642,33.36962570000001,0.031638122092026856,-0.644689241,0.13223906289046714,0.693388974,0.05415677793317586,57150.1718,4.736408424112103,33.4502778,0.045050231377430146,-0.975142572,0.11164928717050913,0.611821512,0.060444381679920056
MASTEROTJ15,FOUNDATION,229.1967871,28.6286166,SNIa-norm,0.0572951705142629,1.53e-05,-9999.0,-9999.0,57575.02,0.2948219801841295,37.0002151,0.09877438899831291,-0.0512198861044,0.24445961886852322,0.10059642805300001,0.07548205713803553,57575.0353,0.3121921043197452,36.9706962,0.10532777461600522,-0.057683884911999994,0.24747716499467082,0.125166959671,0.09537589357139989,57575.017400000004,0.31134745863688223,37.0245446,0.08162297636597181,0.056427841986,0.22463984191357245,0.06323906029359999,0.05168054745114219,57575.0293,0.34341157522656,37.0227284,0.07827634759900332,0.054262465041,0.21445464320270693,0.066231825517,0.05469327404354586
PS15adh,FOUNDATION,202.633593,-0.7345815,SNIa-norm,0.09893701195111453,2.14e-05,-9999.0,-9999.0,57137.0781,0.8999168794950747,38.2888894,0.07239993527372793,0.088052330345,0.31297069637617997,0.055534250923,0.049758034820186856,57137.087,0.8980373043476358,38.2727484,0.07547194377674389,0.094595917291,0.323917643404577,0.067352112325,0.05534365462143444,57137.134600000005,0.904147576449712,38.27327460000001,0.0853628700011897,0.13901778365,0.32233954844568924,0.061241327345499995,0.059037829019781336,57137.168,0.918888458954648,38.26967320000001,0.0804115944485619,0.14739872329,0.32680182393500506,0.06864969595300001,0.05734476527933986
PS15ahs,FOUNDATION,269.8740396,43.3900971,SNIa-norm,0.025087655807538696,4.08e-05,9.97861602018851,0.12602374698618518,57156.7442,0.2675936471592552,35.183790099999996,0.0403134621682386,-0.2929633583,0.1581491240894963,0.058414890173,0.04149797630560151,57156.7367,0.2565601488929909,35.1593756,0.04292965786772582,-0.31933250629,0.16009919641310938,0.08705500821199999,0.06306519767261418,57156.662899999996,0.24168903574629616,35.1868073,0.04429706645715944,-0.33322721207000006,0.1445023795298099,0.057263431780000006,0.03674320515113095,57156.674,0.25223798286536764,35.1839724,0.039954806447284906,-0.34165180239100007,0.1399710160625549,0.067166638421,0.04617750735570138
PS15aii,FOUNDATION,191.1897533,9.7596732,SNIa-norm,0.04803736590331435,9.3e-06,10.594429475530198,0.1503636372223497,57160.1796,0.4484683266407891,36.5974496,0.06741340237549201,-0.5949092290000001,0.1767492852631279,0.13254602691,0.059544202346355664,57160.15,0.4301627598943809,36.5581964,0.07045795886228882,-0.5833428105,0.17200924712737203,0.15996929454000003,0.06944390453439538,57160.0212,0.3808550380393202,36.5233076,0.050402080931644076,-0.5179043095,0.1648267446419292,0.17796243080000002,0.05743353527286067,57160.04710000001,0.37840664634745336,36.4959654,0.06775541323643433,-0.51771221923,0.1738498882469163,0.20901565696,0.07137558954972394
PS15asb,FOUNDATION,215.0846629,-9.3009081,SNIa-norm,0.049876238047322725,0.00033,-9999.0,-9999.0,57193.0455,0.7425360260619697,36.616087799999995,0.07132079970920147,0.7511218772,0.19211473456738698,0.08826995467,0.05830687466225402,57192.9473,0.7255016953804847,36.6003421,0.0711526714719132,0.7445665899999999,0.1997411917842484,0.099894782952,0.0718731233658351,57192.5208,0.7517096247887128,36.5936484,0.057360339411827097,0.766682721,0.19249230027009173,0.07747024277,0.05225272658727691,57192.517,0.7227247055415015,36.5863344,0.05812514926122762,0.764702356,0.17667138221266981,0.089932818486,0.05990127660497322
PS15atx,FOUNDATION,195.8273903,-23.0657985,SNIa-norm,0.07312972496459536,0.0002677,10.7788256362434,0.06460384837875724,57191.978,1.0448330010102662,37.638975699999996,0.0689623688652733,0.485707923585,0.35071080307640656,0.0376282541411,0.03366878694598622,57191.990399999995,1.0833318235886997,37.636596,0.07219836787628933,0.48955846824000004,0.3494129068972483,0.0435155243147,0.037183547643958134,57191.192200000005,1.1298049212142478,37.7003967,0.06749398402161474,0.060783305559999994,0.3260485736957629,0.033087472060000005,0.030694402365355845,57191.183300000004,1.1138272352568324,37.695800600000005,0.06637277242695225,0.04345695335400001,0.32192598871916206,0.04264902197923,0.03976427189002164
