SNID,SURVEY,REDSHIFT_FINAL,SIGMA_Z,LOG_HOSTMASS,LOG_HOSTMASS_ERR,PEAKMAG_G_DUSTCORR,PEAKMAG_G_DUSTCORR_ERR,PEAKMAG_G_DUSTCORR_THETACORR,PEAKMAG_G_DUSTCORR_THETACORR_ERR,G_EXT,PEAKMAG_R_DUSTCORR,PEAKMAG_R_DUSTCORR_ERR,PEAKMAG_R_DUSTCORR_THETACORR,PEAKMAG_R_DUSTCORR_THETACORR_ERR,R_EXT,PEAKMAG_I_DUSTCORR,PEAKMAG_I_DUSTCORR_ERR,PEAKMAG_I_DUSTCORR_THETACORR,PEAKMAG_I_DUSTCORR_THETACORR_ERR,I_EXT,PEAKMAG_Z_DUSTCORR,PEAKMAG_Z_DUSTCORR_ERR,PEAKMAG_Z_DUSTCORR_THETACORR,PEAKMAG_Z_DUSTCORR_THETACORR_ERR,Z_EXT
PS15bsq,FOUNDATION,0.03353463281587958,1.73e-05,11.2987219754986,0.07404482077951126,16.61376168904176,0.01918253055362446,16.749506345755627,0.04286375359835535,0.04303008683697527,16.743379355303023,0.012645599634861043,16.848922250064426,0.0402684503228719,0.028401389332738846,17.423965597463006,0.029083263562588793,17.4541463259156,0.036685149850004165,0.020522755625905616,17.396040933690582,0.01800281718251706,17.5294740200542,0.022995719852839592,0.016507519384766887
PS15bwh,FOUNDATION,0.07220088238510655,0.00043,-9999.0,-9999.0,17.99656088609947,0.025776671625691656,18.191861405744213,0.07696630878258828,0.05773534101512475,18.08656952225784,0.029917862846509092,18.140738106210442,0.055744903123978534,0.03810738064836934,18.94650372354296,0.04135988255385915,18.98807075478116,0.05870066607524449,0.027536274772598637,18.81133261729323,0.0565993439197848,18.842437796519913,0.06474645120183149,0.022148857486718774
PS15bzz,FOUNDATION,0.0833493950004573,1e-05,9.03043938019885,0.3089636851641428,18.515439648203877,0.026816851466715426,18.464872275684115,0.061146448754862366,0.19261492516057532,18.5375012137583,0.05254440110726916,18.405706075713233,0.09153913453788064,0.12713270836537305,19.26701061156363,0.03460089549277737,19.223550273465403,0.037295121673595145,0.09186569978231668,19.203421437210498,0.07302530418665819,19.28687513488137,0.13127592728596185,0.07389235868683934
PS15cfn,FOUNDATION,0.10880784065621824,0.00015,-9999.0,-9999.0,19.137844224867933,0.03299984127244868,19.446976121440205,0.09282822439555799,0.09211692960728605,19.137073999796623,0.07998130917040018,19.09202061027532,0.16288946311326086,0.06080045322299736,19.986648155846467,0.06302922105056433,20.017775814667598,0.09993430424839356,0.04393421845745852,19.800046524991537,0.20986983008382748,19.918566124838783,0.17027471048491277,0.0353385761669165
PS15cku,FOUNDATION,0.021874432878494894,7e-05,9.867889783488804,0.11967888788769004,15.792664808970986,0.022151687933687797,15.907622092426081,0.022158710977440557,0.29443570748403675,15.905066056700427,0.016611678077698772,16.000569926514096,0.025801149887379072,0.19433804987185932,16.551600933396326,0.008503210018570557,16.59262129195187,0.013296679144617296,0.1404280705992708,16.534687748325428,0.037649714750623266,16.666180275190438,0.08156513234530105,0.11295359842694531
PS15cms,FOUNDATION,0.06656024682248676,2.7e-05,10.56221485880204,0.15202010033568716,17.862652223519746,0.04772448458837254,17.97044388629522,0.13295218923884297,0.3137852332140431,17.986689843808776,0.03327251279205785,18.14669590236954,0.05203507989938124,0.20710942576389058,18.73357395312192,0.020954733857460828,18.80885495643632,0.03649856463141221,0.1496566271099415,18.58235042048757,0.05794841139411837,18.78363107418961,0.08984220299138668,0.12037660624666595
PS15coh,FOUNDATION,0.01787519951552617,7e-05,8.488522986954285,0.11142883248008702,15.474941843208356,0.01584574652519015,15.625960804957236,0.07224347352966358,0.1397265807792324,15.5176785115339,0.012082267492257513,15.642739766093337,0.035190995102501704,0.09222451806519101,16.129270476752005,0.013063025711498021,16.200733130952443,0.027867716285662952,0.06664115000835817,16.03515179376843,0.07451421336470095,16.16561562721882,0.09225304590970089,0.053602941809506
PS15cwx,FOUNDATION,0.031069193875450995,0.0001089,-9999.0,-9999.0,16.92624354406329,0.02793523303537683,16.812888457185124,0.0499719160784996,0.056611950733331126,16.923472144558808,0.016138315523719537,16.815074667714846,0.06286482744292927,0.037365903065795195,17.395286964092772,0.02817287082489286,17.296944170722302,0.020869836224623562,0.027000485376841323,17.450627886935614,0.029742224486942623,17.23666630329718,0.042117555939703184,0.02171789421853796
PS15cze,FOUNDATION,0.03879500530997348,2.05e-05,10.793836085488875,0.06506122917231777,18.020279627496638,0.028181378738116415,17.822483972526108,0.07494821353876606,0.4777522864943141,17.954577201708172,0.014186957511840995,17.832175794071325,0.05486193690739559,0.31533351872466275,18.297476172446647,0.031169513775590848,18.173010392749095,0.024756861155741695,0.22785902019178145,18.418307690439708,0.03286768571608171,18.158236790265075,0.056855328231524345,0.18327885696119045
PS15mt,FOUNDATION,0.07232933791816737,8.8e-05,9.538527579922356,0.11688606692353631,18.152711600750248,0.01759955684027745,18.397801697096565,0.04126679634681722,0.08039970942057842,18.297982592397936,0.021575853068814158,18.444771922521163,0.07817821258669319,0.053066670726092155,19.091452937815543,0.019859964088221996,19.154070231565107,0.032394955154512475,0.0383458112711617,18.867631311651223,0.045755641758502545,19.024062181315582,0.04415822316707844,0.03084352971022535
PS16aer,FOUNDATION,0.057202439695797816,1.26e-05,10.938780143679569,0.1522814864683642,17.781626689452455,0.026978730281702813,17.840741090476225,0.07426683599044141,0.38767323063691067,17.866593824290128,0.03182661907585103,17.8740664942798,0.07206517816409269,0.2558781347319615,18.535753213154635,0.02762056706298633,18.547946111353703,0.054381357593557285,0.18489674457802993,18.556369326239984,0.05117324710190056,18.528667382095836,0.08232943428951592,0.1487220649574653
PS16axi,FOUNDATION,0.04141378366496465,1.11e-05,10.635564283294267,0.08163199051761579,17.032759070548593,0.019891625137743472,16.891205923419125,0.05748340338288312,0.25659941071979203,17.143432887974715,0.006847275969726377,17.092429283123714,0.02705758405204771,0.16936474690406314,17.74932637253932,0.0353242796921081,17.730040890432022,0.03692786971085811,0.12238243952202658,17.80409538368981,0.07483133917783698,17.72472965140879,0.07494546685841641,0.09843855910922622
PS16ayd,FOUNDATION,0.054982203721749404,1.09e-05,-9999.0,-9999.0,17.55850008050062,0.013234614368729636,17.85531230125127,0.0294062361122751,0.036366950719866814,17.71663531092707,0.027336024241851754,17.843620995110218,0.04675794127302107,0.024003482264691352,18.419741330806023,0.04001547505840634,18.481009778295903,0.04218878606697489,0.017344841652558528,18.36076455104398,0.09174965366252882,18.524610099290097,0.038107851673472456,0.013951357947463132
PS16bby,FOUNDATION,0.05481285323061729,8.3e-05,10.788574238294695,0.050034190640673194,18.108300795166205,0.028674569869715505,17.962261476533772,0.08868889355750441,0.20757733939317277,18.1131807520473,0.03132027521175295,18.034073605075267,0.0917852723945641,0.13700843447272906,18.6474214345782,0.024506389547559623,18.58488170587445,0.028728602972398577,0.09900186876176915,18.600868025412318,0.038946721900494155,18.562178806523427,0.06426855295918568,0.07963235042618383
PS16bnz,FOUNDATION,0.06451249684206532,0.000213,10.191600653369417,0.11237370923617677,18.10001959391598,0.025148355723973902,18.053986144422183,0.058515102436950586,0.043085802675161974,18.172839616734823,0.02337063863417088,18.042659934594095,0.047417748927004504,0.028438163769619152,18.766795641121018,0.04340957826331623,18.746578898543525,0.045502807750541815,0.02054932871965582,18.91453823935915,0.03439903106038963,18.71141873325215,0.06034690013197982,0.016528893505678845
PS16ccn,FOUNDATION,0.024042399358825763,0.00016,8.013614703438389,0.229922021141147,16.041319989923906,0.028714249670178355,16.035064254048077,0.03220966657074212,0.05393946350602732,16.221831377783005,0.009306578430800443,16.28434891092765,0.03260345217587383,0.035601966345960245,16.73923693114343,0.044137719816161304,16.766563129284226,0.047088645040335476,0.02572587018754124,16.688773389173,0.021389849367827878,16.785394382618843,0.037987189467043644,0.020692654951013384
PS16cqa,FOUNDATION,0.04399593668230306,1.26e-05,-9999.0,-9999.0,17.979028591946175,0.08435100544415763,17.680903278809453,0.1803042447272322,0.5165477163765076,17.999591072901314,0.01170314730368368,17.755949171654603,0.03753484391753753,0.34093988369877076,18.535762689171268,0.0766202717354065,18.3776397562144,0.09109870316196002,0.2463620999064628,18.618391590629802,0.07409132157436228,18.33321311444602,0.08663659636510729,0.19816184600202064
PS16cvc,FOUNDATION,0.027757536181914223,9e-05,9.875498150013685,0.08163151329301774,16.50042159160296,0.013025760443353554,16.63702860793799,0.07742741138223577,0.13813172676586705,16.584504461957867,0.021309961943692307,16.699419683167335,0.025805679141572325,0.09117185763403547,17.227326574455077,0.023055680962537475,17.293697215887565,0.01629487086861166,0.06588050085374929,17.07532142572299,0.033040771552836724,17.229415946843545,0.06042717375143341,0.05299111214619983
PS16dnp,FOUNDATION,0.04965071536255926,3.08e-05,7.917819682704072,0.29581451729966446,17.724085958215685,0.012781475817359916,17.849258318353485,0.07379563899428394,0.17661084089427798,17.79964614889405,0.027096232744366556,17.88105011182148,0.05969649436599094,0.11656944294870904,18.419849706277734,0.016500956706020736,18.45087504104969,0.0300858159812257,0.08423271703566347,18.48814661599743,0.10441615532896677,18.289931732023238,0.16107690256350393,0.06775275380381288
PS16el,FOUNDATION,0.049690909836030625,9.6e-06,10.338397024850162,0.06718601137476186,17.44486394933607,0.031695603597770905,17.27225941220732,0.05760493123301476,0.29598802465412594,17.542770372781845,0.02090084298805428,17.444425630346515,0.056919520482405554,0.19536263447199342,18.228554479206394,0.03347147257203979,18.219952008232788,0.040257019873201294,0.1411684322456773,18.12344221215865,0.053027653757312096,18.118921667218018,0.03615643215415582,0.11354910979260063
PS16em,FOUNDATION,0.07019052493975683,0.000173,-9999.0,-9999.0,18.719758481057482,0.11916752205577545,18.700565782253324,0.2757883945517061,0.4225628459670388,18.621262586996227,0.026580270250203628,18.552403903944207,0.04856964438854007,0.27890652304116154,19.23973760578209,0.07369108044349587,19.18906185929408,0.06418969310627029,0.20153698637012396,19.502397155074085,0.25944084313542753,19.624026241294427,0.2743075994058452,0.16210667660306044
PS16evk,FOUNDATION,0.052965074925267135,1.43e-05,10.554335595640593,0.0641779125167495,17.53294865033782,0.021334485577132335,17.667117578146808,0.05225688827941918,0.3779909777884706,17.659357564832113,0.025154098988772976,17.7765383662663,0.08015974712721122,0.24948750313020812,18.324130644838792,0.034605513045974354,18.356351250053066,0.04367365753000765,0.18027889405242936,18.14751229054317,0.0759442483284428,18.290395108595252,0.0829694416210309,0.14500768768489844
PS16fa,FOUNDATION,0.04814220509843513,1.01e-05,10.746799093958098,0.06212713528570824,17.52200883335306,0.02568636774170429,17.38969014901336,0.038921628651683755,0.21772873975839058,17.645922176423998,0.014088138523453848,17.599102869125197,0.035219715883763235,0.14370872013883454,18.250950710618966,0.012536649827982586,18.25089532942548,0.017527722967901473,0.1038434743514905,18.32885446637093,0.032557295977741346,18.38149800378188,0.04561514810408081,0.08352670553046794
PS16fbb,FOUNDATION,0.0511084238149847,0.0001,9.505732913149291,0.13926061677409782,17.56460888744948,0.01930386770455497,17.611652800922123,0.09233274863035001,0.04316233123670303,17.77339343886852,0.01569884712283527,17.950394964181914,0.04775562470018127,0.02848867534491847,18.277924488766704,0.03209004300622136,18.253912766851958,0.10112693048878495,0.020585828226915927,18.428463824486286,0.032095378504278495,18.344667767069833,0.06531177053727913,0.016558251957078527
PS16n,FOUNDATION,0.05281350340040909,2.22e-05,10.605090155628542,0.12352299137534259,17.79029164622689,0.14612247503294912,17.959684634480233,0.2625213483781415,0.04080221458274679,18.076952667767134,0.008519733882750622,18.184450505667503,0.024080604679252274,0.02693091432496874,18.550071243051836,0.14177993945496503,18.624960618392848,0.16280870912768022,0.01946019495730901,18.353676102545958,0.12108197503435114,18.608627622061025,0.15386925596133605,0.015652846593545395
PS17akj,FOUNDATION,0.04801598444481215,5.7e-06,9.274918722667463,0.19845038276988256,17.27044341565814,0.037217995720441835,17.375433216533654,0.11017278731999428,0.13176879049172063,17.39180076783763,0.03749358517940499,17.581190513655685,0.04889944397374508,0.08697209315049854,18.100503239993124,0.06384741042447749,18.159418279190096,0.06351750589214493,0.0628457640959023,18.015246899931224,0.049515528239010946,18.15260192225248,0.05385947536483855,0.050550115587502394
PS17bii,FOUNDATION,0.07232073196451126,1.74e-05,10.750100670018611,0.04893331831232167,18.50704029841743,0.022271297291359834,18.375816254689845,0.08767114464156427,0.11845884495455472,18.599016110439223,0.021380103552416232,18.582104146671004,0.10172253336918581,0.07818705521574425,19.134292824121417,0.07444790852723313,19.09345031724454,0.08596200871100512,0.05649772299879141,19.066185148010657,0.23955355521236932,18.936826617815388,0.34671362634364206,0.04544405608087458
PS17tn,FOUNDATION,0.04646924773537832,1.1e-05,10.546547762550777,0.06531839215760005,17.30922841877891,0.028137938546790517,17.183661075867686,0.07843135551543366,0.2796964252188818,17.406701255359415,0.014847562139391474,17.43006906694156,0.04195262455367244,0.18460959880728725,18.037021008375767,0.02403409110447327,18.033636033219747,0.024162078640927592,0.1333983221078247,18.150619621637528,0.0316775089778768,18.12383560760943,0.05959190570467387,0.10729920621920001
PS17yt,FOUNDATION,0.07042315253974801,2.1e-05,10.425420826279883,0.0796637867845989,18.123605225715423,0.018465561419844408,18.15226307298686,0.05657301034890636,0.04010439677798674,18.32695646284933,0.026056435097170157,18.37376955411281,0.063957815471779,0.02647032972909297,18.947889460154464,0.011607836545262307,18.978546382347375,0.030766053050753875,0.019127377960384186,18.91573394264717,0.03356188565800251,19.03972812278859,0.06356717052516715,0.015385144578842191
PSNJ0107203,FOUNDATION,0.015730282314173494,3.9e-05,11.302383118855149,0.05833472102454974,15.240401010242296,0.02737189996919166,14.929251736305988,0.05460901733333193,0.058240959863309925,15.219243614236861,0.007153611405419089,14.930929016006402,0.01754397089815203,0.03844110708995622,15.75018221852389,0.019337630386587822,15.570056732035388,0.02805899523201704,0.027777424461663168,15.878962328009784,0.025326856407938667,15.539698826036279,0.026697391972805944,0.022342826719672963
PSNJ0153424,FOUNDATION,0.024491443343781515,7.3e-06,10.795856133398397,0.10137661239092693,16.195099651583742,0.0100433512790872,16.16418465423098,0.05898284041923946,0.42903949458922014,16.242680669742036,0.007860647824755485,16.162759135988033,0.019010166334997167,0.2831813417229555,16.832269739767394,0.018467171923476806,16.802826606981835,0.016604963905378984,0.20462595705827208,16.77664973079614,0.026441992855419934,16.69509991576043,0.039389680165502886,0.1645912963316712
PSNJ0252467,FOUNDATION,0.026083744908619415,2.8e-05,8.830050079137099,0.14983490850060147,16.728567169073678,0.01868470711556885,16.651253346968076,0.0670963285364906,0.0964794339520804,16.796007314702518,0.01055317581368587,16.877546596478055,0.03838593144723472,0.06367986141084703,17.35508659651367,0.015578693444903355,17.376342465585946,0.02290439399774387,0.04601486986130912,17.228017824416867,0.015015777249538719,17.34503725306454,0.024331825454675216,0.037012152269857136
PSNJ0717457,FOUNDATION,0.009398668728350733,7e-06,-9999.0,-9999.0,13.695947504339374,0.012991740031723932,13.698464960502331,0.06942451785903467,0.4100241383433357,13.785342364518206,0.0052838908079502365,13.874644313367948,0.0976719199141803,0.27063052958803735,14.427485127155869,0.005588444588806809,14.482325918918935,0.05221767172769441,0.19555677923271192,14.346701514043101,0.02428309952997898,14.396071805181878,0.0902820530569962,0.15729648507492378
PSNJ0859349,FOUNDATION,0.029121779974865144,1.44e-05,10.35085095465733,0.1834263858994019,16.53202767014682,0.009337165010903335,16.437118778182427,0.05704155124893416,0.27906330235282595,16.640142170885117,0.011460886118960617,16.64574933341734,0.025662362053854314,0.18419171517432048,17.191151232310343,0.014294223946471136,17.15353703761872,0.03513773789759682,0.1330963606939316,17.240572944983146,0.012504541391905433,17.17354639499467,0.021978239006095284,0.10705632295419634
PSNJ1204051,FOUNDATION,0.04534903943447437,1.36e-05,10.579078451677532,0.09836116927977469,17.274195320023928,0.026322169374357926,17.561483222738513,0.048744890541116984,0.1856894643705812,17.27503733321646,0.033447069952102414,17.416403676494696,0.055448442138926135,0.12256165767355284,18.10981071428702,0.03594933838114129,18.157951639698847,0.05667997458797919,0.08856267276477159,18.025342824148897,0.04662139791323672,18.16759824011385,0.05435651056599646,0.07123556232311379
PSNJ1602512,FOUNDATION,0.020255145978355468,0.000127,10.644102039357024,0.13298759411895725,15.439976134807653,0.01113565736353891,15.56304086850969,0.05400831038864533,0.4849692485040268,15.537393715122818,0.008983771376532595,15.669030906481378,0.055187594223909814,0.3200969705999517,16.331909023834882,0.007578740043154394,16.405481466897054,0.02078097618135588,0.23130107570628503,16.239383901843457,0.01227318755135256,16.42632885300223,0.03601439552360932,0.18604748117349598
PSNJ2043531,FOUNDATION,0.01478529523247713,1.7e-05,10.878806598330724,0.07803866870997377,15.72438103758947,0.01858903912943937,15.257881297336098,0.0571705410680363,0.48165713876271005,15.740199167926734,0.007814963047418766,15.424927330973782,0.029024461096704993,0.3179108602480883,16.158697648082388,0.008902696707558196,15.937157047196223,0.016540053805198233,0.22972139916310835,16.39543693780085,0.010519030209362184,16.016727985422882,0.052761474295937534,0.18477686519806455
PSNJ2352371,FOUNDATION,0.024986152253369896,7.6e-06,11.037839953216716,0.07085299107139852,16.49512539321647,0.017250387652809587,16.060041553170837,0.1010339449928567,0.2999420111895287,16.624962517300165,0.006832989928614368,16.281510199702286,0.03300292048776109,0.19797240636099372,17.150736165526716,0.027861502578591362,16.95725664266667,0.0316160032205306,0.14305424529833566,17.37168882100142,0.026991040209737176,17.02344916294139,0.04539710648173055,0.11506596727949236
PTSS-16efw,FOUNDATION,0.034724489299860904,2.3e-05,10.655095751640289,0.16081861204451708,17.47044919773682,0.03629678579457168,17.421443268347144,0.09000430087707945,0.1715217547123337,17.418572830020956,0.018322944503105926,17.420172363589177,0.03819012463308342,0.11321046487950694,17.822155091115135,0.05802400221810248,17.812097459543022,0.06708319070591798,0.0818055299266319,17.796862922340754,0.044425346669435414,17.765425545660793,0.05447292434186294,0.06580044101584501
PTSS17-niq,FOUNDATION,0.07100302036284048,1.36e-05,10.935555334620725,0.0745384280049566,18.240870212908188,0.030428926957712984,18.28104015314012,0.07785955437823279,0.14853942236961598,18.267414159100905,0.02059051792155606,18.17432169930651,0.10324955686025925,0.09804130728257089,18.913071985280656,0.04570406305403509,18.83438272315578,0.04632172717172857,0.0708443438112079,19.00292781789235,0.07324752020964119,19.029272383011328,0.130865653136539,0.05698378912081398
ASASSN-15py,FOUNDATION,0.045709455439335966,1.11e-05,-9999.0,-9999.0,17.22412045438421,0.08912839589455315,17.202987190629916,0.16398482904777012,0.3895395528123558,17.430036233011585,0.07558427251114908,17.524144887792467,0.06540347574560602,0.2571099738152978,17.967636811803395,0.05391289150592497,17.99415534520126,0.06920898081015452,0.1857868676696003,18.040286579660183,0.09873697996425991,17.974911145246566,0.1146193437681398,0.1494380372399778
ASASSN-15sb,FOUNDATION,0.02460508863101553,0.00015,-9999.0,-9999.0,16.137355018725426,0.026169545867117307,15.731463306058703,0.09337584542392419,1.7075511750449381,15.97201628158759,0.016363208906878108,16.027727103444292,0.03693470252633386,1.1270445702738905,16.677446510618775,0.015551732859809545,16.627204084548072,0.02550312060210832,0.8143989022597703,16.53442754097118,0.037083101313516977,16.439444030306205,0.050952734643185074,0.6550633799398855
SN2016coj,FOUNDATION,0.005500872206731765,6.3e-05,-9999.0,-9999.0,12.961285758017832,0.006028838872365619,12.748391042623378,0.040608529062361065,0.17904977552242818,12.998628044948664,0.005332138651440098,12.817624228125107,0.02390256263646163,0.11817922663782003,13.609697756809686,0.014748845189571261,13.524144139430042,0.018497114708518298,0.08539594172425684,13.616733440571734,0.007994609977994682,13.403500626783392,0.025364016235000453,0.06868839590011869
SN2016esh,FOUNDATION,0.04459254942297448,2.56e-05,10.073368394639813,0.07893724813378537,17.218726080478092,0.029110714200467597,17.06616284337263,0.10119095854466076,0.05409623730894615,17.254351971943386,0.02325361685078463,17.096045738236647,0.05147819436083326,0.035705442637577814,18.030983662101402,0.035395310285405275,18.000439830021627,0.04843778981665986,0.0258006418341344,18.025890224941975,0.04598409104127688,17.965972072515765,0.06357528348422342,0.020752797673953056
SN2016gfr,FOUNDATION,0.0173545726757409,0.00012,10.56797297374217,0.12199322992668188,15.20808665094738,0.02429958809703997,15.27971042194318,0.04271139780840698,0.07941584173206481,15.18666602453354,0.012290141894585185,15.26627933247056,0.013964047289428055,0.05241728302257106,15.882817864869542,0.01803258954753796,15.912425927239752,0.03288588682271437,0.037876565735681184,15.774370284003371,0.012851198880389814,15.934907931181986,0.05298296586261041,0.03046609112866459
SN2016glp,FOUNDATION,0.08810982162866818,0.00012,-9999.0,-9999.0,18.55503606925777,0.0963931127052295,18.757556490246664,0.18022365166034027,0.7632948010577801,18.505236520200917,0.048057334599641094,18.46406593704291,0.10907268537112533,0.5038017446404327,19.23851583286324,0.0942662025080851,19.334000801446653,0.12463201409490658,0.3640455742509073,19.44341475315202,0.15943294634602934,19.62364193540931,0.15585704952744459,0.29282078310671605
SN2016glz,FOUNDATION,0.039842863558628955,7e-05,7.555534987381228,0.19525898686654666,16.957084490829565,0.018933201124819762,17.098236591869544,0.051848595611375344,0.14136254240172516,17.034703377346613,0.01960486007421212,17.201301340761365,0.03286233642639649,0.0933043109819441,17.740578361483976,0.018580138721604557,17.79260943745913,0.04085025074298929,0.0674214050126992,17.69768078113957,0.043336620196327086,17.79882337498607,0.048064364627924176,0.05423054147711411
SN2016gmb,FOUNDATION,0.0567881197331522,8.01e-05,9.755106159717373,0.10266854593916971,17.67548043808169,0.028690643881452503,17.735916865851944,0.0675394378530289,0.05052529175460989,17.82519805187972,0.04372250096197499,17.967621026107917,0.05955036719152428,0.033348491433668824,18.564452838199344,0.047359243931778906,18.61126854297916,0.05632997679702607,0.024097516222449978,18.480060710244803,0.09515720749267745,18.584920812351157,0.08063871553334909,0.019382885194262216
SN2016grz,FOUNDATION,0.08649256946950946,0.0005,9.103617678550785,0.16333630572326918,18.771496478686835,0.033289776778039556,18.93398941537753,0.10165628752707859,0.2908370893190649,18.7857575596006,0.047591933976043825,18.81522385777176,0.15221774634980095,0.1919628337596899,19.4788593035249,0.04349509595626293,19.53194012927717,0.059820484862360364,0.13871174682166687,19.67362172465849,0.0883821384981731,19.72414056488308,0.12712902795472436,0.11157306997619625
SN2016hhv,FOUNDATION,0.06034134454443147,0.00014,-9999.0,-9999.0,18.070649732788826,0.021681609027038036,17.993362386052013,0.04741859222293889,0.07812817563028855,18.16003010626764,0.04955173962440092,18.042118206158435,0.16021558723480198,0.051567377550019416,18.882590747419894,0.042654493713688325,18.92851376113908,0.04882337740729533,0.03726242668375139,18.831717248686562,0.09859948231522234,18.93201207243608,0.04552522598519148,0.02997210715840884
SN2016hpx,FOUNDATION,0.03451727928392381,0.000465,9.744388491965386,0.10854380440707403,16.339205418381653,0.017693817827028595,16.458065891378578,0.05563297411183846,0.21701553050152436,16.477494426413383,0.010501929351419787,16.64371956881631,0.04422200038318972,0.1432379766365796,17.14015402016332,0.0182476896568046,17.156868123685722,0.022768286898572444,0.10350331656040229,17.114106993862332,0.03338404584032128,17.211316064174458,0.059833079843103244,0.08325309893335092
SN2016ixf,FOUNDATION,0.06767091519026806,0.00011,7.806165741621793,0.28776391379985666,18.120840547840775,0.01964351345703058,18.23945681466099,0.05834037730841281,0.05502284632256364,18.270913695295032,0.027676172194834023,18.370600408662643,0.03781369790116365,0.03631703757706005,18.97866554991434,0.024781876386370413,18.993002270694106,0.04188346974481618,0.026242578435826138,18.868073675658664,0.05676951043088532,18.97686995806005,0.052931206721216775,0.021108270260200474
SN2017cii,FOUNDATION,0.0331483322372306,7.4e-06,9.551595264119639,0.09177438626184595,16.716519796857934,0.01784545295372777,16.89120818524394,0.038081893176013126,0.11953572746246491,16.749491835654936,0.01449138175946946,16.779009945083537,0.023511949741180004,0.07889783601171728,17.384885134531427,0.03661879716051251,17.40986841139934,0.04092571433622254,0.05701133099199356,17.252098911587506,0.06702793719138504,17.36988709566182,0.07357799612476608,0.045857177693707785
SN2017ciy,FOUNDATION,0.038074506864345464,0.00105,-9999.0,-9999.0,16.915219385529113,0.026095147074991346,16.94305262860394,0.06461234183847725,0.6771443276153383,17.131480756828726,0.014338108676220407,17.237957921861668,0.04138509381270379,0.44693936491276576,17.612458723349757,0.013301710864701008,17.628938831392666,0.01616874618790067,0.3229569954568704,17.61340907875044,0.023544878702704497,17.74990440838332,0.03225957512929597,0.25977110287376953
SN2017cjv,FOUNDATION,0.06136648707820395,0.00014,10.817551727314173,0.07685825417870452,18.038718646253,0.014233464594313544,17.905492622519716,0.06715644945185885,0.04220085987249265,18.109096235874638,0.029223979184534937,17.85734145462997,0.07775368960749725,0.027854070012824323,18.702361182802395,0.024986213309994825,18.57136660172611,0.03699497690150433,0.020127264387067006,18.82091282395436,0.06505478455372574,18.54322249610182,0.04757251094940413,0.01618940521868517
SN2017ckx,FOUNDATION,0.02874842168310985,5.3e-06,10.577289761214647,0.1148004563407206,16.072593414279297,0.027086930254528983,16.255617052445736,0.04648007600657054,0.29043902396611654,16.262765446959275,0.03085891446148124,16.445081684259996,0.03773057908019041,0.1917000964542368,16.94418284361654,0.12436094516215783,16.977073239432833,0.12912288553920848,0.13852189366165235,16.817100981045115,0.058583485571485024,16.91843687950086,0.032070441555428514,0.11142036120860546
SN2017coa,FOUNDATION,0.04083645092899568,0.003,8.695765912307209,0.19772599274284497,17.2452550166311,0.025778927947243273,17.41518176888293,0.06307691121879747,0.2154918171698799,17.324484271816033,0.014586917247393033,17.440686462536302,0.023834964033979153,0.1422322715882149,18.01019834318186,0.05047506473081898,18.091845590317035,0.05789832344712064,0.10277659721940383,17.923952396517254,0.048185235057696424,18.0418476855279,0.03340789261182507,0.08266856078323649
SN2017cpu,FOUNDATION,0.05543398293228577,9.9e-06,10.745856891302621,0.09255106585950364,17.43079281950248,0.015893104297016555,17.552442593422573,0.10590624782019213,0.04374326346394678,17.53075992211368,0.03072704977945951,17.615358576974167,0.044999390179635,0.028872111298101518,18.249003473627738,0.030941289283465682,18.32062519542595,0.03339325099235889,0.02086289785450245,18.255066957124303,0.059039228856682856,18.372449888787095,0.05461952586454644,0.01678111346416295
SN2017hn,FOUNDATION,0.02532628756124345,7.6e-06,10.607810139863021,0.08462967604788577,15.851535101961222,0.03616904288690265,15.888786051963205,0.11377569158274098,0.1250416442006916,15.984844117131496,0.017218747158075854,16.122424833476547,0.041178203150042746,0.08253193708867927,16.666064601393767,0.022615220920281523,16.73401103231226,0.03165324355947079,0.05963732113101679,16.644130395906842,0.01894854588822907,16.728174126396457,0.02650856819809901,0.047969398095017546
SN2017jl,FOUNDATION,0.015076496687585116,0.000444,9.494798058974844,0.09004105549605633,14.751119998282249,0.014700025134188752,14.889896636359788,0.047598182330249705,0.21748783648024275,14.84745878111623,0.007778273302706096,14.942316875618372,0.0410043968134415,0.14354971539826472,15.523075496904653,0.015014106548501363,15.606004529462664,0.03261166588920808,0.10372857802033417,15.425232293841608,0.016446025884530414,15.580252043097804,0.04329870127312224,0.08343428843754072
SN2017mf,FOUNDATION,0.0258194287195844,9e-06,11.065367570875733,0.056062399741810195,16.017432070150274,0.010694394543403788,16.060460857575052,0.04877854147257881,0.27054017156931554,16.19928629258278,0.03663719581136792,16.20314051094503,0.0526902105243558,0.17856614540418644,16.78640999525452,0.03492155149989395,16.81399573937084,0.049079053056600916,0.12903134146912,16.643646030101,0.027156934275269586,16.68086710517464,0.04725226721782952,0.10378661664008305
SN2017ms,FOUNDATION,0.02544947278160013,8.5e-06,9.400485916224445,0.1156235336966255,15.790677432733572,0.011137395049010238,15.876867260169998,0.05160051043280147,0.04663010110966803,15.980743855936876,0.02004018684234932,16.043808070628096,0.09424804123009635,0.030777526925710317,16.74795503299526,0.015904843908310203,16.810969955677454,0.06613393459540445,0.022239745262672042,16.71629476549977,0.02250783892501108,16.796049317838914,0.11295137429846482,0.01788858342066021
