SURVEY: FOUNDATION
SNTYPE: 1
SNID: SN2016cuv
RA: 244.8109422
DECL: 40.4207207
MWEBV: 0.0074 +- 0.0004
FILTERS: griz
SPEC_CLASS: SNIa-norm
REDSHIFT_HELIO: 0.0832
SIGMA_Z: 0.0001650
REDSHIFT_CMB: 0.08332181122438054
REDSHIFT_FINAL: 0.08315139135354767
SEARCH_PEAKMJD: 57558.32988
HOST_LOGMASS: -9999.0
HOST_LOGMASS_ERR: -9999.0
HOST_LOGSFR: -9999.0
HOST_LOGSFR_ERR: -9999.0
VPEC: -63.390
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 24
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57558.32988      g_PS1    NULL     3400.045        178.599    18.671     0.057  2.16
OBS:  57562.44898      g_PS1    NULL     2739.859        162.241    18.906     0.064  2.47
OBS:  57568.46541      g_PS1    NULL     1649.217         85.441    19.457     0.056  1.96
OBS:  57577.30022      g_PS1    NULL      832.220        120.189    20.199     0.156  2.60
OBS:  57585.30180      g_PS1    NULL      294.018        139.950    21.329     0.514  2.59
OBS:  57598.27777      g_PS1    NULL      341.821        172.592    21.166     0.545  3.79
OBS:  57558.33028      r_PS1    NULL     3209.490        129.149    18.734     0.043  1.94
OBS:  57562.44938      r_PS1    NULL     3021.513        124.700    18.799     0.045  2.23
OBS:  57568.46583      r_PS1    NULL     2288.501         79.643    19.101     0.038  1.79
OBS:  57577.30061      r_PS1    NULL     1592.330         89.201    19.495     0.061  1.79
OBS:  57585.30219      r_PS1    NULL     1024.576        101.782    19.974     0.107  2.27
OBS:  57598.27817      r_PS1    NULL      585.619        159.790    20.581     0.295  4.02
OBS:  57558.33064      i_PS1    NULL     2159.360        103.117    19.164     0.052  1.56
OBS:  57562.44974      i_PS1    NULL     1943.546        104.071    19.279     0.058  1.76
OBS:  57568.46617      i_PS1    NULL     1298.032         78.267    19.717     0.065  1.66
OBS:  57577.30098      i_PS1    NULL     1168.134         92.588    19.831     0.086  1.74
OBS:  57585.30256      i_PS1    NULL     1234.585        105.059    19.771     0.092  1.91
OBS:  57598.27853      i_PS1    NULL      653.988        182.245    20.461     0.301  4.01
OBS:  57558.33100      z_PS1    NULL     1174.425        112.011    19.825     0.103  1.51
OBS:  57562.45010      z_PS1    NULL     1031.173        128.805    19.967     0.135  1.70
OBS:  57568.46652      z_PS1    NULL      737.146        105.769    20.331     0.155  1.47
OBS:  57577.30134      z_PS1    NULL      833.318        118.912    20.198     0.154  1.58
OBS:  57585.30292      z_PS1    NULL     1188.291        132.303    19.813     0.120  1.69
OBS:  57598.27890      z_PS1    NULL      679.284        292.878    20.420     0.466  3.76
END:
