SURVEY: FOUNDATION
SNTYPE: 1
SNID: ASASSN-15np
RA: 226.5107880
DECL: 7.5614642
MWEBV: 0.0264 +- 0.0013
FILTERS: griz
SPEC_CLASS: SNIa-norm
REDSHIFT_HELIO: 0.037683
SIGMA_Z: 0.0000450
REDSHIFT_CMB: 0.038317147257241
REDSHIFT_FINAL: 0.039022262528031974
SEARCH_PEAKMJD: 57245.26464
HOST_LOGMASS: 10.122
VPEC: 162.681
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 19
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57242.27481      g_PS1    NULL    12346.927        242.618    17.271     0.021  2.39
OBS:  57245.26423      g_PS1    NULL    11237.052        213.373    17.373     0.021  1.68
OBS:  57262.24938      g_PS1    NULL     2864.862        253.259    18.857     0.095  2.28
OBS:  57268.24250      g_PS1    NULL     1732.492        142.139    19.403     0.089  2.51
OBS:  57275.23717      g_PS1    NULL      837.885        133.167    20.192     0.172  2.24
OBS:  57242.27522      r_PS1    NULL    12252.578        228.779    17.279     0.020  1.90
OBS:  57245.26464      r_PS1    NULL    12496.705        229.278    17.258     0.020  1.42
OBS:  57262.24978      r_PS1    NULL     6092.888        206.156    18.038     0.037  1.84
OBS:  57268.24292      r_PS1    NULL     4372.033        161.502    18.398     0.040  2.30
OBS:  57275.23759      r_PS1    NULL     3248.767        155.504    18.721     0.052  2.29
OBS:  57242.27558      i_PS1    NULL     7691.734        168.748    17.785     0.024  1.81
OBS:  57245.26492      i_PS1    NULL     7120.111        167.300    17.869     0.025  1.20
OBS:  57262.25014      i_PS1    NULL     4540.468        181.569    18.357     0.043  1.65
OBS:  57268.24327      i_PS1    NULL     4681.223        184.702    18.324     0.043  2.22
OBS:  57275.23794      i_PS1    NULL     3155.769        243.140    18.752     0.083  2.52
OBS:  57245.26537      z_PS1    NULL     7138.335        183.965    17.866     0.028  1.20
OBS:  57262.25049      z_PS1    NULL     4144.200        233.267    18.456     0.061  1.54
OBS:  57268.24362      z_PS1    NULL     4260.546        256.922    18.426     0.065  2.03
OBS:  57275.23829      z_PS1    NULL     2346.564        234.836    19.074     0.108  1.84
END:
