SURVEY: FOUNDATION
SNTYPE: 1
SNID: ATLAS16agv
RA: 250.2903124
DECL: 50.9724476
MWEBV: 0.0212 +- 0.0011
FILTERS: griz
SPEC_CLASS: SNIa-norm
REDSHIFT_HELIO: 0.04779
REDSHIFT_CMB: 0.047773628863047035
REDSHIFT_FINAL: 0.04817512787463119
SEARCH_PEAKMJD: 57467.53806
HOST_LOGMASS: 8.470516681671143
VPEC: 134.743
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 32
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57467.53806      g_PS1    NULL    14947.575        304.277    17.064     0.022  2.18
OBS:  57472.58237      g_PS1    NULL    14262.887        295.435    17.114     0.022  2.08
OBS:  57477.60021      g_PS1    NULL    12381.675        234.999    17.268     0.021  1.92
OBS:  57482.46565      g_PS1    NULL     9191.337        234.792    17.592     0.028  4.02
OBS:  57490.58762      g_PS1    NULL     4901.442        145.614    18.274     0.032  2.91
OBS:  57497.59745      g_PS1    NULL     2621.592        134.093    18.954     0.055  2.07
OBS:  57507.52130      g_PS1    NULL     1865.789        124.677    19.323     0.072  2.37
OBS:  57467.53847      r_PS1    NULL    12727.235        253.030    17.238     0.022  2.15
OBS:  57472.58278      r_PS1    NULL    12611.633        245.572    17.248     0.021  2.16
OBS:  57477.60060      r_PS1    NULL    11652.545        209.716    17.334     0.020  1.74
OBS:  57482.46606      r_PS1    NULL     8958.755        185.773    17.619     0.022  2.68
OBS:  57490.58802      r_PS1    NULL     6830.192        152.148    17.914     0.024  2.57
OBS:  57497.59786      r_PS1    NULL     5761.212        139.473    18.099     0.026  1.98
OBS:  57507.52170      r_PS1    NULL     4338.738        129.896    18.407     0.032  2.10
OBS:  57467.53882      i_PS1    NULL     8293.625        193.161    17.703     0.025  2.06
OBS:  57472.58313      i_PS1    NULL     6839.106        168.709    17.913     0.027  1.91
OBS:  57477.60096      i_PS1    NULL     6308.433        141.787    18.000     0.024  1.52
OBS:  57482.46640      i_PS1    NULL     4508.437        139.742    18.365     0.034  2.39
OBS:  57490.58837      i_PS1    NULL     3746.488        121.706    18.566     0.035  2.26
OBS:  57497.59822      i_PS1    NULL     4482.574        131.722    18.371     0.032  1.84
OBS:  57507.52206      i_PS1    NULL     3914.006        121.243    18.518     0.033  1.61
OBS:  57531.44339      i_PS1    NULL     1339.855         70.264    19.682     0.057  2.29
OBS:  57531.45680      i_PS1    NULL     1364.968         61.868    19.662     0.049  1.92
OBS:  57531.47023      i_PS1    NULL     1243.689         59.252    19.763     0.051  1.92
OBS:  57531.48364      i_PS1    NULL     1469.882         75.341    19.582     0.055  2.49
OBS:  57467.53918      z_PS1    NULL     7368.102        216.312    17.832     0.032  1.94
OBS:  57472.58349      z_PS1    NULL     6688.790        195.183    17.937     0.032  1.73
OBS:  57477.60132      z_PS1    NULL     5668.773        175.238    18.116     0.033  1.60
OBS:  57482.46676      z_PS1    NULL     4496.689        205.027    18.368     0.049  2.18
OBS:  57490.58874      z_PS1    NULL     4114.762        163.288    18.464     0.043  1.97
OBS:  57497.59857      z_PS1    NULL     3473.458        148.757    18.648     0.046  1.66
OBS:  57507.52242      z_PS1    NULL     3350.426        164.481    18.687     0.053  1.56
END:
